asin,end_time,reading_marketplace,start_time,total_reading_milliseconds
B0BDW83LGQ,2024-02-28T12:06:21.900Z,US,2024-02-28T12:06:16.100Z,5800
B0BDW83LGQ,2024-02-28T13:55:59.400Z,US,2024-02-28T13:55:56.800Z,2600
B0BDW9C3JY,2024-02-27T16:48:05.700Z,US,2024-02-27T15:42:26.600Z,3939100
B0BDW83LGQ,2024-02-28T13:16:59.600Z,US,2024-02-28T13:13:04Z,235600
B09CNFRZDC,2024-02-27T22:57:27.500Z,US,2024-02-27T22:57:25.100Z,2400
B0BDW83LGQ,2024-02-28T01:54:34.700Z,US,2024-02-28T01:52:05.800Z,148900
B0BDW83LGQ,2024-02-28T02:07:44.300Z,US,2024-02-28T02:03:49Z,235300
B0BDW9C3JY,2024-02-27T18:07:46.300Z,US,2024-02-27T18:01:54.400Z,351900
B0BDW83LGQ,2024-02-28T04:22:08.300Z,US,2024-02-28T03:59:32.100Z,1356200
B0BDW83LGQ,2024-02-28T04:37:47.300Z,US,2024-02-28T04:37:43.700Z,3600
B00ONUYEZA,2024-02-27T22:57:08.400Z,US,2024-02-27T22:57:05.600Z,2800
B0BDW83LGQ,2024-02-28T11:46:50.100Z,US,2024-02-28T11:27:32.800Z,1157300
B0BDW83LGQ,2024-02-28T12:02:24.700Z,US,2024-02-28T11:51:06.900Z,677800
B0BDW9C3JY,2024-02-27T21:16:26.800Z,US,2024-02-27T20:47:41.600Z,1725200
B0BDW83LGQ,2024-02-28T01:40:19.800Z,US,2024-02-28T01:17:40.300Z,1359500
B0BDW9C3JY,2024-02-27T18:18:23Z,US,2024-02-27T18:08:22.800Z,600200
B0BDW83LGQ,2024-02-28T02:02:48.900Z,US,2024-02-28T01:57:53.700Z,295200
B0BDW83LGQ,2024-02-28T03:20:38.900Z,US,2024-02-28T02:53:15.100Z,1643800
B0BDW83LGQ,2024-02-28T03:25:26.200Z,US,2024-02-28T03:21:07.400Z,258800
B0BDW9C3JY,2024-02-27T18:01:46.700Z,US,2024-02-27T18:01:18.400Z,28300
B0BDW83LGQ,2024-02-28T01:20:15.998Z,US,2024-02-28T01:20:15.998Z,0
B0BDW83LGQ,2024-02-28T03:48:13.200Z,US,2024-02-28T03:32:01.700Z,971500
B09S1CMMBT,2024-02-27T23:09:53.300Z,US,2024-02-27T23:08:49.300Z,64000
B0BDW83LGQ,2024-02-28T02:11:34.600Z,US,2024-02-28T02:09:21.300Z,133300
B0BDW83LGQ,2024-02-28T03:52:38.800Z,US,2024-02-28T03:48:33.700Z,245100
B0BDW83LGQ,2024-02-28T11:25:46.100Z,US,2024-02-28T11:25:40Z,6100
B0BDW83LGQ,2024-02-28T12:50:50.300Z,US,2024-02-28T12:50:25.900Z,24400
B0BDW9C3JY,2024-02-27T20:46:50Z,US,2024-02-27T20:36:27.900Z,622100
B0BDW83LGQ,2024-02-28T01:55:46.400Z,US,2024-02-28T01:54:52.500Z,53900
B0BDW9C3JY,2024-02-27T19:46:38.600Z,US,2024-02-27T19:39:07Z,451600
B0BDW9C3JY,2024-02-27T19:57:13.500Z,US,2024-02-27T19:56:17.200Z,56300
B0BDW9C3JY,2024-02-27T20:22:39.700Z,US,2024-02-27T19:57:15.300Z,1524400
B0BDW83LGQ,2024-02-28T13:11:39.100Z,US,2024-02-28T13:11:17.900Z,21200
B0BDW9C3JY,2024-02-27T21:37:14.100Z,US,2024-02-27T21:16:39.200Z,1234900
B0BDW83LGQ,2024-02-28T05:11:26.149Z,US,2024-02-28T05:11:26.149Z,0
B0BDW83LGQ,2024-02-28T12:59:42.100Z,US,2024-02-28T12:57:58.500Z,103600
B0BDW9C3JY,2024-02-27T20:34:52.800Z,US,2024-02-27T20:23:07.200Z,705600
B0BDW83LGQ,2024-02-28T13:48:32.200Z,US,2024-02-28T13:47:15.500Z,76700
B0BDW83LGQ,2024-02-28T13:46:38.200Z,US,2024-02-28T13:23:10.500Z,1407700
B0BDW83LGQ,2024-02-27T23:16:44.700Z,US,2024-02-27T23:15:40.900Z,63800
B0BDW83LGQ,2024-02-28T12:14:24.500Z,US,2024-02-28T12:06:34.200Z,470300
B0BDW9C3JY,2024-02-27T18:34:36.900Z,US,2024-02-27T18:31:49.200Z,167700
B0BDW9C3JY,2024-02-27T22:56:08.400Z,US,2024-02-27T22:55:54.800Z,13600
B07XQK3SGQ,2024-02-27T22:57:21.200Z,US,2024-02-27T22:57:15.700Z,5500
B0BDW9C3JY,2024-02-27T19:55:54Z,US,2024-02-27T19:46:53.700Z,540300
B0BDW83LGQ,2024-02-27T23:33:53.400Z,US,2024-02-27T23:27:04.500Z,408900
B0BDW83LGQ,2024-02-28T01:56:04.900Z,US,2024-02-28T01:56:03.700Z,1200
B0BDW83LGQ,2024-02-28T03:57:31.200Z,US,2024-02-28T03:52:40.900Z,290300
B0BDW83LGQ,2024-02-28T03:59:18.300Z,US,2024-02-28T03:57:43.900Z,94400
B09S1CMMBT,2024-02-27T23:15:37.300Z,US,2024-02-27T23:15:32.600Z,4700
B0BDW9C3JY,2024-02-27T19:35:28.100Z,US,2024-02-27T18:35:02.500Z,3625600
B08Y6DCS1Y,2024-02-29T03:45:25.900Z,US,2024-02-29T03:24:06.100Z,1279800
B08Y6DCS1Y,2024-02-29T09:42:35.800Z,US,2024-02-29T08:58:53.300Z,2622500
B0BDW83LGQ,2024-02-28T16:36:14.300Z,US,2024-02-28T16:34:43.200Z,91100
B0BDW83LGQ,2024-02-28T19:22:21.100Z,US,2024-02-28T19:22:18.300Z,2800
B08Y6DCS1Y,2024-02-29T14:09:55.500Z,US,2024-02-29T14:07:19.200Z,156300
B08Y6DCS1Y,2024-02-29T13:53:42.800Z,US,2024-02-29T13:50:54.100Z,168700
B08Y6DCS1Y,2024-02-29T15:08:14.200Z,US,2024-02-29T14:51:46.500Z,987700
B08Y6DCS1Y,2024-02-29T14:46:49Z,US,2024-02-29T14:46:33.800Z,15200
B0BDW83LGQ,2024-02-28T19:53:51.400Z,US,2024-02-28T19:53:07.500Z,43900
B08Y6DCS1Y,2024-02-29T14:05:04Z,US,2024-02-29T14:04:54.800Z,9200
B0BDW83LGQ,2024-02-28T18:27:55.300Z,US,2024-02-28T18:27:52.800Z,2500
B08Y6DCS1Y,2024-02-29T13:57:55.800Z,US,2024-02-29T13:56:45.200Z,70600
B0BDW83LGQ,2024-02-28T16:32:00.400Z,US,2024-02-28T16:31:58.600Z,1800
B0BDW83LGQ,2024-02-28T19:26:01.600Z,US,2024-02-28T19:23:41Z,140600
B08Y6DCS1Y,2024-02-29T14:25:50Z,US,2024-02-29T14:24:51.300Z,58700
B08Y6DCS1Y,2024-02-29T13:42:21.800Z,US,2024-02-29T13:39:46.700Z,155100
B0BDW83LGQ,2024-02-28T06:21:43.114Z,US,2024-02-28T06:21:43.114Z,0
B0BDW83LGQ,2024-02-28T16:45:57.500Z,US,2024-02-28T16:41:54.500Z,243000
B08Y6DCS1Y,2024-02-29T02:31:39.500Z,US,2024-02-29T02:31:35.200Z,4300
B07J2VTTL9,2024-02-29T01:28:10Z,US,2024-02-29T01:26:53.100Z,76900
B08Y6DCS1Y,2024-02-29T14:19:02Z,US,2024-02-29T14:18:18.600Z,43400
B08Y6DCS1Y,2024-02-29T14:47:53.600Z,US,2024-02-29T14:47:10.700Z,42900
B0BDW83LGQ,2024-02-28T07:22:52.071Z,US,2024-02-28T07:22:52.071Z,0
B0BDW9C3JY,2024-02-29T00:40:25.500Z,US,2024-02-29T00:40:16Z,9500
B08Y6DCS1Y,2024-02-29T13:56:35.400Z,US,2024-02-29T13:53:54.900Z,160500
B09HLCTYZ8,2024-02-29T01:25:57.600Z,US,2024-02-29T01:25:53.900Z,3700
B0BDW83LGQ,2024-02-28T17:16:14.500Z,US,2024-02-28T17:10:51.200Z,323300
B0BDW83LGQ,2024-02-28T17:10:35.300Z,US,2024-02-28T16:56:15.500Z,859800
B08Y6DCS1Y,2024-02-29T15:13:55.700Z,US,2024-02-29T15:10:55Z,180700
B0BDW83LGQ,2024-02-28T16:54:44.900Z,US,2024-02-28T16:51:48.200Z,176700
B08Y6DCS1Y,2024-02-29T14:13:25.400Z,US,2024-02-29T14:10:23.300Z,182100
B0BDW9C3JY,2024-02-29T00:32:07.100Z,US,2024-02-29T00:31:56.400Z,10700
B08Y6DCS1Y,2024-02-29T12:28:43.200Z,US,2024-02-29T12:18:38Z,605200
B09HLCTYZ8,2024-02-29T01:12:03Z,US,2024-02-29T01:11:25.400Z,37600
B0BDW83LGQ,2024-02-28T16:21:48.600Z,US,2024-02-28T16:21:00.700Z,47900
B08Y6DCS1Y,2024-02-29T14:49:38.900Z,US,2024-02-29T14:48:54.400Z,44500
B08Y6DCS1Y,2024-02-29T12:56:03.400Z,US,2024-02-29T12:29:23.700Z,1599700
B07J2VTTL9,2024-02-29T02:08:31.800Z,US,2024-02-29T01:57:29.400Z,662400
B0BDW83LGQ,2024-02-28T19:22:07.800Z,US,2024-02-28T19:22:03.100Z,4700
B0BDW83LGQ,2024-02-28T16:51:47.900Z,US,2024-02-28T16:46:54.200Z,293700
B0BDW83LGQ,2024-02-28T18:14:48.300Z,US,2024-02-28T18:14:35.800Z,12500
B0BDW83LGQ,2024-02-28T16:38:17.300Z,US,2024-02-28T16:36:33.100Z,104200
B0BDW83LGQ,2024-02-28T18:11:30.800Z,US,2024-02-28T18:08:27.200Z,183600
B0BDW9C3JY,2024-02-29T01:02:53.200Z,US,2024-02-29T01:02:14.300Z,38900
B08Y6DCS1Y,2024-02-29T14:24:01.600Z,US,2024-02-29T14:19:25Z,276600
B0BDW83LGQ,2024-02-28T17:20:31.900Z,US,2024-02-28T17:19:48.500Z,43400
B0BDW9C3JY,2024-02-29T01:03:12Z,US,2024-02-29T01:03:09.200Z,2800
B09HLCTYZ8,2024-02-29T01:25:39.500Z,US,2024-02-29T01:25:22Z,17500
B08Y6DCS1Y,2024-02-29T15:10:53.700Z,US,2024-02-29T15:08:14.400Z,159300
B08Y6DCS1Y,2024-02-29T14:29:22.700Z,US,2024-02-29T14:26:45.200Z,157500
B0BDW83LGQ,2024-02-28T18:26:29.500Z,US,2024-02-28T18:22:17.500Z,252000
B00ONUYEZA,2024-02-29T02:30:46.200Z,US,2024-02-29T02:30:44.200Z,2000
B08Y6DCS1Y,2024-02-29T13:30:09Z,US,2024-02-29T13:29:01.900Z,67100
B0BDW83LGQ,2024-02-28T16:30:57.700Z,US,2024-02-28T16:22:45.900Z,491800
B00ONUYEZA,2024-02-29T02:09:08.100Z,US,2024-02-29T02:08:45.900Z,22200
B00ONUYEZA,2024-02-29T02:15:22.300Z,US,2024-02-29T02:12:58.700Z,143600
B08Y6DCS1Y,2024-02-29T13:44:51.700Z,US,2024-02-29T13:42:34Z,137700
B00ONUYEZA,2024-02-29T02:25:22.400Z,US,2024-02-29T02:24:58.700Z,23700
B0BDW83LGQ,2024-02-28T18:21:49.100Z,US,2024-02-28T18:15:21.400Z,387700
B0BDW83LGQ,2024-02-28T16:20:41.900Z,US,2024-02-28T16:20:36.700Z,5200
B0BDW83LGQ,2024-02-28T19:22:01.300Z,US,2024-02-28T19:14:39.500Z,441800
B0BDW83LGQ,2024-02-28T18:14:34.800Z,US,2024-02-28T18:13:30.700Z,64100
B08Y6DCS1Y,2024-02-29T14:46:26.300Z,US,2024-02-29T14:32:03.700Z,862600
B08Y6DCS1Y,2024-02-29T14:48:25.300Z,US,2024-02-29T14:48:03.400Z,21900
B0BDW83LGQ,2024-02-28T18:28:07.300Z,US,2024-02-28T18:28:02Z,5300
B08Y6DCS1Y,2024-02-29T12:18:26.800Z,US,2024-02-29T12:03:28.300Z,898500
B091SLLP6H,2024-03-01T06:49:52.900Z,US,2024-03-01T06:47:40.200Z,132700
B091SLLP6H,2024-03-01T04:35:50.600Z,US,2024-03-01T04:35:40.900Z,9700
B091SLLP6H,2024-03-01T05:54:11.200Z,US,2024-03-01T05:48:36.500Z,334700
B091SLLP6H,2024-03-01T04:23:42.900Z,US,2024-03-01T04:23:21.800Z,21100
B091SLLP6H,2024-03-01T05:57:47.600Z,US,2024-03-01T05:55:06.900Z,160700
B091SLLP6H,2024-03-01T05:10:21.500Z,US,2024-03-01T04:54:19.200Z,962300
B0994RZ2L1,2024-03-01T14:25:55.600Z,US,2024-03-01T14:22:16Z,219600
B091SLLP6H,2024-03-01T00:08:49.100Z,US,2024-03-01T00:08:37.800Z,11300
B0994RZ2L1,2024-03-01T14:59:54.500Z,US,2024-03-01T14:55:39.200Z,255300
B0994RZ2L1,2024-03-01T15:20:03.700Z,US,2024-03-01T15:19:56.300Z,7400
B08Y6DCS1Y,2024-02-29T18:57:38.300Z,US,2024-02-29T18:53:12.400Z,265900
B091SLLP6H,2024-03-01T00:12:38.200Z,US,2024-03-01T00:12:28Z,10200
B091SLLP6H,2024-03-01T04:35:38.500Z,US,2024-03-01T04:32:50.800Z,167700
B091SLLP6H,2024-03-01T05:47:50.400Z,US,2024-03-01T05:47:43.200Z,7200
B091SLLP6H,2024-03-01T06:47:30.100Z,US,2024-03-01T06:47:27Z,3100
B091SLLP6H,2024-03-01T06:04:32.700Z,US,2024-03-01T06:04:27.700Z,5000
B091SLLP6H,2024-03-01T00:14:36.700Z,US,2024-03-01T00:14:16Z,20700
B08Y6DCS1Y,2024-02-29T12:30:35.798Z,US,2024-02-29T12:30:35.798Z,0
B091SLLP6H,2024-03-01T07:13:02.500Z,US,2024-03-01T07:12:57.900Z,4600
B0994RZ2L1,2024-03-01T14:54:39.500Z,US,2024-03-01T14:54:06Z,33500
B0994RZ2L1,2024-03-01T15:18:03.400Z,US,2024-03-01T15:17:55.200Z,8200
B08Y6DCS1Y,2024-02-29T18:40:46.400Z,US,2024-02-29T18:40:43.800Z,2600
B091SLLP6H,2024-03-01T06:29:39.100Z,US,2024-03-01T06:25:30.300Z,248800
B0994RZ2L1,2024-03-01T15:25:44.400Z,US,2024-03-01T15:20:16.500Z,327900
B091SLLP6H,2024-03-01T07:54:20.800Z,US,2024-03-01T07:50:13.200Z,247600
B08Y6DCS1Y,2024-02-29T21:29:00.800Z,US,2024-02-29T21:28:14.400Z,46400
B091SLLP6H,2024-03-01T08:19:24.600Z,US,2024-03-01T07:54:36.600Z,1488000
B08Y6DCS1Y,2024-02-29T18:43:14.800Z,US,2024-02-29T18:41:54.300Z,80500
B091SLLP6H,2024-03-01T02:26:01.200Z,US,2024-03-01T01:54:33.900Z,1887300
B091SLLP6H,2024-03-01T00:11:52.200Z,US,2024-03-01T00:11:35.600Z,16600
B091SLLP6H,2024-03-01T00:12:07Z,US,2024-03-01T00:11:57.400Z,9600
B091SLLP6H,2024-03-01T07:42:42.800Z,US,2024-03-01T07:42:39.300Z,3500
B091SLLP6H,2024-03-01T00:05:00.200Z,US,2024-03-01T00:04:48.700Z,11500
B091SLLP6H,2024-03-01T00:09:29.100Z,US,2024-03-01T00:09:14.200Z,14900
B08Y6DCS1Y,2024-02-29T15:21:50.900Z,US,2024-02-29T15:21:20.300Z,30600
B091SLLP6H,2024-03-01T02:35:07.200Z,US,2024-03-01T02:26:18.200Z,529000
B091SLLP6H,2024-03-01T03:51:43.600Z,US,2024-03-01T03:51:10.300Z,33300
B091SLLP6H,2024-03-01T04:36:38.700Z,US,2024-03-01T04:36:25.400Z,13300
B0994RZ2L1,2024-03-01T15:19:42Z,US,2024-03-01T15:19:33.100Z,8900
B0994RZ2L1,2024-03-01T14:51:02.800Z,US,2024-03-01T14:39:27.200Z,695600
B091SLLP6H,2024-03-01T04:44:36.300Z,US,2024-03-01T04:36:40.200Z,476100
B08Y6DCS1Y,2024-02-29T16:09:17.200Z,US,2024-02-29T16:06:34.500Z,162700
B0994RZ2L1,2024-03-01T12:55:45.800Z,US,2024-03-01T12:31:19.100Z,1466700
B08Y6DCS1Y,2024-02-29T20:24:19.200Z,US,2024-02-29T20:05:51Z,1108200
B0994RZ2L1,2024-03-01T14:04:58.600Z,US,2024-03-01T14:03:44.700Z,73900
B0994RZ2L1,2024-03-01T15:11:57.900Z,US,2024-03-01T15:05:56.900Z,361000
B091SLLP6H,2024-03-01T00:12:26.900Z,US,2024-03-01T00:12:20.200Z,6700
B091SLLP6H,2024-03-01T00:07:52.500Z,US,2024-03-01T00:07:32.300Z,20200
B091SLLP6H,2024-03-01T04:29:37.100Z,US,2024-03-01T04:25:31.100Z,246000
B091SLLP6H,2024-03-01T07:44:47.900Z,US,2024-03-01T07:43:53.700Z,54200
B091SLLP6H,2024-03-01T05:24:57.400Z,US,2024-03-01T05:24:53.900Z,3500
B0994RZ2L1,2024-03-01T13:00:42.300Z,US,2024-03-01T13:00:39.800Z,2500
B091SLLP6H,2024-03-01T00:14:13.700Z,US,2024-03-01T00:14:05.500Z,8200
B091SLLP6H,2024-03-01T04:50:04.100Z,US,2024-03-01T04:49:49.400Z,14700
B08Y6DCS1Y,2024-03-01T00:04:45.500Z,US,2024-03-01T00:04:40.800Z,4700
B0994RZ2L1,2024-03-01T15:05:30.400Z,US,2024-03-01T15:00:52.100Z,278300
B0994RZ2L1,2024-03-01T12:57:04.300Z,US,2024-03-01T12:56:43.500Z,20800
B091SLLP6H,2024-03-01T02:35:16.500Z,US,2024-03-01T02:35:12.600Z,3900
B0994RZ2L1,2024-03-01T14:03:22.600Z,US,2024-03-01T14:02:58.800Z,23800
B091SLLP6H,2024-03-01T06:23:06.500Z,US,2024-03-01T06:23:03.200Z,3300
B091SLLP6H,2024-02-29T22:45:05.600Z,US,2024-02-29T22:44:00.200Z,65400
B091SLLP6H,2024-03-01T12:14:46.500Z,US,2024-03-01T12:14:24.200Z,22300
B091SLLP6H,2024-03-01T07:49:38.400Z,US,2024-03-01T07:44:50Z,288400
B08Y6DCS1Y,2024-02-29T16:45:54.500Z,US,2024-02-29T16:23:10.600Z,1363900
B0994RZ2L1,2024-03-01T15:17:13.400Z,US,2024-03-01T15:16:58.900Z,14500
B0994RZ2L1,2024-03-01T15:13:03.300Z,US,2024-03-01T15:12:24.800Z,38500
B091SLLP6H,2024-03-01T00:10:35.800Z,US,2024-03-01T00:09:56.600Z,39200
B091SLLP6H,2024-03-01T05:10:33.900Z,US,2024-03-01T05:10:29Z,4900
B08Y6DCS1Y,2024-02-29T18:44:36.100Z,US,2024-02-29T18:43:48.400Z,47700
B091SLLP6H,2024-03-01T04:21:06.900Z,US,2024-03-01T04:08:11.200Z,775700
B091SLLP6H,2024-03-01T06:43:18.700Z,US,2024-03-01T06:39:59.800Z,198900
B091SLLP6H,2024-03-01T00:12:18.400Z,US,2024-03-01T00:12:08.400Z,10000
B091SLLP6H,2024-03-01T00:13:17.500Z,US,2024-03-01T00:13:01.800Z,15700
B0994RZ2L1,2024-03-01T15:16:07.100Z,US,2024-03-01T15:15:56.300Z,10800
B08Y6DCS1Y,2024-02-29T21:39:41.400Z,US,2024-02-29T21:31:09.600Z,511800
B091SLLP6H,2024-03-01T06:16:25.800Z,US,2024-03-01T06:09:33.200Z,412600
B091SLLP6H,2024-03-01T05:24:52.600Z,US,2024-03-01T05:17:58.500Z,414100
B0994RZ2L1,2024-03-01T14:22:03.600Z,US,2024-03-01T14:07:12Z,891600
B091SLLP6H,2024-03-01T00:11:34.800Z,US,2024-03-01T00:11:12.400Z,22400
B091SLLP6H,2024-03-01T07:10:18.100Z,US,2024-03-01T07:01:40.600Z,517500
B091SLLP6H,2024-03-01T00:09:55.900Z,US,2024-03-01T00:09:37.100Z,18800
B0994RZ2L1,2024-03-01T15:19:28.200Z,US,2024-03-01T15:19:20.500Z,7700
B091SLLP6H,2024-03-01T06:58:14.500Z,US,2024-03-01T06:50:02.400Z,492100
B0994RZ2L1,2024-03-01T14:38:49.200Z,US,2024-03-01T14:37:47.400Z,61800
B091SLLP6H,2024-03-01T00:05:40.100Z,US,2024-03-01T00:05:14.100Z,26000
B0994RZ2L1,2024-03-01T14:52:12.700Z,US,2024-03-01T14:51:31.400Z,41300
B091SLLP6H,2024-03-01T00:10:52.900Z,US,2024-03-01T00:10:37.200Z,15700
B091SLLP6H,2024-03-01T05:54:53.700Z,US,2024-03-01T05:54:22.200Z,31500
B091SLLP6H,2024-03-01T08:38:17.800Z,US,2024-03-01T08:20:05.100Z,1092700
B091SLLP6H,2024-03-01T04:36:22.200Z,US,2024-03-01T04:35:54.900Z,27300
B08Y6DCS1Y,2024-02-29T22:29:09.100Z,US,2024-02-29T22:29:00.300Z,8800
B091SLLP6H,2024-02-29T23:06:19.800Z,US,2024-02-29T23:06:16.500Z,3300
B0994RZ2L1,2024-03-01T14:02:22Z,US,2024-03-01T14:00:36.500Z,105500
B091SLLP6H,2024-03-01T06:47:24.900Z,US,2024-03-01T06:46:52.900Z,32000
B091SLLP6H,2024-03-01T04:50:45.700Z,US,2024-03-01T04:50:06.400Z,39300
B091SLLP6H,2024-03-01T06:08:42.300Z,US,2024-03-01T06:04:36.100Z,246200
B08Y6DCS1Y,2024-02-29T18:39:42.100Z,US,2024-02-29T18:38:13.300Z,88800
B091SLLP6H,2024-03-01T00:14:03.100Z,US,2024-03-01T00:13:48.800Z,14300
B091SLLP6H,2024-03-01T06:08:52Z,US,2024-03-01T06:08:44.400Z,7600
B091SLLP6H,2024-03-01T04:32:48.100Z,US,2024-03-01T04:30:37.300Z,130800
B0994RZ2L1,2024-03-01T15:19:55.100Z,US,2024-03-01T15:19:43.500Z,11600
B091SLLP6H,2024-03-01T06:37:32.300Z,US,2024-03-01T06:33:22Z,250300
B0994RZ2L1,2024-03-01T14:05:10.300Z,US,2024-03-01T14:05:05.500Z,4800
B091SLLP6H,2024-03-01T06:46:33.800Z,US,2024-03-01T06:43:46.600Z,167200
B091SLLP6H,2024-03-01T06:39:55.300Z,US,2024-03-01T06:37:46.400Z,128900
B091SLLP6H,2024-03-01T00:09:03.300Z,US,2024-03-01T00:08:55.800Z,7500
B091SLLP6H,2024-03-01T05:48:29.700Z,US,2024-03-01T05:48:18.400Z,11300
B08Y6DCS1Y,2024-02-29T22:43:56.300Z,US,2024-02-29T22:43:37.800Z,18500
B091SLLP6H,2024-03-01T06:32:56Z,US,2024-03-01T06:29:42.600Z,193400
B091SLLP6H,2024-03-01T00:13:00.700Z,US,2024-03-01T00:12:52.100Z,8600
B091SLLP6H,2024-03-01T06:16:38.700Z,US,2024-03-01T06:16:34.500Z,4200
B091SLLP6H,2024-03-01T04:49:09.800Z,US,2024-03-01T04:45:22.200Z,227600
B091SLLP6H,2024-03-01T07:14:30.800Z,US,2024-03-01T07:13:19.100Z,71700
B08Y6DCS1Y,2024-02-29T16:50:09.900Z,US,2024-02-29T16:46:18.200Z,231700
B08Y6DCS1Y,2024-02-29T21:26:40.600Z,US,2024-02-29T21:16:17.500Z,623100
B0994RZ2L1,2024-03-01T15:19:31.300Z,US,2024-03-01T15:19:29.300Z,2000
B091SLLP6H,2024-03-01T00:11:10.400Z,US,2024-03-01T00:10:53.900Z,16500
B08Y6DCS1Y,2024-02-29T18:32:53.826Z,US,2024-02-29T18:32:53.826Z,0
B091SLLP6H,2024-03-01T07:42:26.700Z,US,2024-03-01T07:14:35.700Z,1671000
B0994RZ2L1,2024-03-01T12:27:36.600Z,US,2024-03-01T12:14:49.800Z,766800
B091SLLP6H,2024-03-01T00:17:10.800Z,US,2024-03-01T00:16:04Z,66800
B091SLLP6H,2024-03-01T00:28:28.300Z,US,2024-03-01T00:27:58.300Z,30000
B0994RZ2L1,2024-03-01T14:30:31.200Z,US,2024-03-01T14:28:26.800Z,124400
B091SLLP6H,2024-03-01T03:52:04.400Z,US,2024-03-01T03:51:44.900Z,19500
B0994RZ2L1,2024-03-01T14:37:13Z,US,2024-03-01T14:35:58.400Z,74600
B091SLLP6H,2024-03-01T06:37:42.100Z,US,2024-03-01T06:37:39.400Z,2700
B0994RZ2L1,2024-03-01T15:16:18.100Z,US,2024-03-01T15:16:09.200Z,8900
B0994RZ2L1,2024-03-01T15:27:59.200Z,US,2024-03-01T15:26:31Z,88200
B091SLLP6H,2024-03-01T00:07:27.700Z,US,2024-03-01T00:07:14.900Z,12800
B091SLLP6H,2024-03-01T07:50:03.200Z,US,2024-03-01T07:49:49Z,14200
B091SLLP6H,2024-03-01T00:08:27.600Z,US,2024-03-01T00:07:55.100Z,32500
B08Y6DCS1Y,2024-02-29T23:08:12.600Z,US,2024-02-29T23:06:22.500Z,110100
B091SLLP6H,2024-03-01T04:54:11.600Z,US,2024-03-01T04:50:48.400Z,203200
B091SLLP6H,2024-03-01T03:04:01Z,US,2024-03-01T02:36:47.200Z,1633800
B091SLLP6H,2024-03-01T03:50:16.500Z,US,2024-03-01T03:47:06.400Z,190100
B091SLLP6H,2024-03-01T00:13:30.800Z,US,2024-03-01T00:13:18.500Z,12300
B0994RZ2L1,2024-03-01T12:31:13.500Z,US,2024-03-01T12:27:59Z,194500
B091SLLP6H,2024-03-01T06:43:32.400Z,US,2024-03-01T06:43:28.100Z,4300
B08Y6DCS1Y,2024-02-29T19:00:04.200Z,US,2024-02-29T18:57:47.200Z,137000
B0994RZ2L1,2024-03-01T15:17:28.900Z,US,2024-03-01T15:17:14.700Z,14200
B091SLLP6H,2024-03-01T03:46:43.500Z,US,2024-03-01T03:07:02.300Z,2381200
B091SLLP6H,2024-03-01T12:13:48Z,US,2024-03-01T12:13:44.400Z,3600
B08Y6DCS1Y,2024-02-29T16:22:20.200Z,US,2024-02-29T16:12:48.400Z,571800
B08Y6DCS1Y,2024-02-29T19:58:45.200Z,US,2024-02-29T19:44:36.800Z,848400
B08Y6DCS1Y,2024-02-29T23:13:30.100Z,US,2024-02-29T23:13:10.100Z,20000
B091SLLP6H,2024-03-01T06:22:46.800Z,US,2024-03-01T06:16:43.500Z,363300
B091SLLP6H,2024-03-01T04:25:22.700Z,US,2024-03-01T04:24:00.800Z,81900
B091SLLP6H,2024-03-01T05:30:18.700Z,US,2024-03-01T05:25:00.700Z,318000
B0994RZ2L1,2024-03-01T14:33:25.600Z,US,2024-03-01T14:33:14.400Z,11200
B08Y6DCS1Y,2024-02-29T18:33:07.700Z,US,2024-02-29T18:12:00.300Z,1267400
B08Y6DCS1Y,2024-02-29T21:51:17.200Z,US,2024-02-29T21:39:43.600Z,693600
B0994RZ2L1,2024-03-01T14:31:44.100Z,US,2024-03-01T14:30:43.400Z,60700
B091SLLP6H,2024-03-01T04:04:16.900Z,US,2024-03-01T03:52:19.300Z,717600
B091SLLP6H,2024-03-01T05:17:50.800Z,US,2024-03-01T05:16:34.400Z,76400
B091SLLP6H,2024-03-01T07:01:37Z,US,2024-03-01T06:58:34.300Z,182700
B08Y6DCS1Y,2024-02-29T22:36:01.600Z,US,2024-02-29T22:35:57.900Z,3700
B091SLLP6H,2024-03-01T04:22:54.300Z,US,2024-03-01T04:21:10.900Z,103400
B091SLLP6H,2024-03-01T06:04:26.600Z,US,2024-03-01T05:58:00.800Z,385800
B091SLLP6H,2024-03-01T04:07:59.900Z,US,2024-03-01T04:06:48.800Z,71100
B0994RZ2L1,2024-03-01T15:17:52.400Z,US,2024-03-01T15:17:44.400Z,8000
B08Y6DCS1Y,2024-02-29T20:05:22.900Z,US,2024-02-29T19:58:58.800Z,384100
B091SLLP6H,2024-03-01T00:12:51.100Z,US,2024-03-01T00:12:40.100Z,11000
B0994RZ2L1,2024-03-01T15:13:41.500Z,US,2024-03-01T15:13:37Z,4500
B091SLLP6H,2024-03-01T05:16:27.500Z,US,2024-03-01T05:11:17Z,310500
B091SLLP6H,2024-03-01T06:25:24.600Z,US,2024-03-01T06:23:39.200Z,105400
B08Y6DCS1Y,2024-02-29T15:22:19.700Z,US,2024-02-29T15:22:14.700Z,5000
B0994RZ2L1,2024-03-02T00:01:02Z,US,2024-03-02T00:00:56Z,6000
