created_timestamp,search_string_length,preferred_marketplace,app_tab,country,outcome,device_family,store_results_shown,ASIN,library_results_shown,store_result_position,library_result_position,search_id
2025-01-29T01:38:04Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A73202C1-BF8D-4A69-B96C-FF3CE999D03C
2024-10-13T16:12:05Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6CF1BB29-8B31-46E9-95E0-41BD931E7D75
2024-07-08T12:11:09Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7CD520BE-BA73-4417-9272-0BEF3CE41E51
2025-06-25T23:40:23Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,DE336222-1DFA-4485-BBC4-143838EC6AA9
2024-12-10T02:12:02Z,23,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,B5A45485-1BA3-4C76-BF05-E4C48DC359BB
2024-03-07T04:48:50Z,16,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,6,No Results Selected,E959EE7B-6AAB-43E6-ABC9-329AB2C96344
2025-04-24T18:47:24Z,9,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,79FECA5E-624A-495D-8F0D-EEAAEA2DEBA8
2024-03-27T02:44:15Z,14,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-03-28T02:33:22Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,3C231FB0-E795-4659-AEE5-A3A551F1D352
2025-06-24T06:09:51Z,26,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,25289A22-7769-4C2E-BF76-733F12CAE5B8
2024-05-08T22:08:57Z,27,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,1,No Results Selected,1C44A889-C637-49FF-A375-E249244D1BA8
2025-08-03T12:00:22Z,4,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,177A6FB9-865E-49ED-AB12-BA8993D997CE
2025-03-20T20:10:39Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5080CE84-6802-44CE-9380-9FC657BAC29C
2024-03-06T12:27:06Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,E959EE7B-6AAB-43E6-ABC9-329AB2C96344
2025-05-11T16:33:46Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,BECAA451-E316-4A8D-9F33-04378C05F9DA
2025-08-01T15:54:24Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,AA0BA970-D5A2-4C3A-8ACC-583702181E0B
2025-04-19T12:36:17Z,34,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,14A6B073-1F54-4CCC-B1F2-E0C5731E7649
2025-07-10T23:24:35Z,20,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CDA4ECB1-8CC5-4804-A7A2-EABD24B17A37
2025-01-15T22:22:22Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2024-08-27T10:53:29Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,ECC5F659-208B-4A94-987E-97881C023AEC
2024-02-25T23:58:20Z,41,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,1,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2025-08-25T00:12:35Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7BE5FB72-1DA9-4D04-8730-1B3BC5073CF1
2024-03-03T09:05:10Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5BF491EB-5E88-4D69-AAA2-49DC43AFDD6B
2024-02-25T23:58:20Z,41,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,1,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2025-06-05T02:38:26Z,23,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5AA17F25-5D9A-4DC2-8B9A-7E0C1BE6285F
2024-07-08T12:11:11Z,18,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,7CD520BE-BA73-4417-9272-0BEF3CE41E51
2024-04-23T00:09:34Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,08E1141F-EF68-41A7-8403-F9BA28A662F0
2024-09-27T11:27:32Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D36DA53E-8BBF-434A-A671-E446EE2B1C7B
2024-03-26T04:07:36Z,36,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C8E35961-F467-430C-9C21-9BD4E05C2EE3
2024-12-31T16:27:57Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A1E76DCB-B317-43CB-A439-25C01ACF1F85
2024-03-23T02:34:52Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,4CE123F5-F7C8-4BAB-B567-770A1072CEC8
2025-10-06T19:27:47Z,13,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,05F3726F-DA0C-4512-AEF5-463CDE1CD43E
2024-12-10T02:11:30Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,B5A45485-1BA3-4C76-BF05-E4C48DC359BB
2025-06-08T02:20:40Z,11,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,133D2984-1C3A-4676-85D7-9E3B6CD6F1F3
2024-03-04T09:32:44Z,13,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2025-04-09T02:57:13Z,17,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,4AAD9955-1DE6-49C8-A3BD-7DCA2EAD1D8B
2025-06-27T22:59:06Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9A0F2B34-E1E2-4E7B-98C2-3C57901BAD10
2024-11-14T03:16:52Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,BD9BC106-7525-49C3-B0EB-09D850195E7A
2024-12-19T02:18:54Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,EE794CBF-BD9C-4471-AF4A-B2E474571E6A
2025-04-24T18:47:52Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,BFE319F3-9862-4938-95A4-B481EFAF8EFA
2025-08-27T20:50:45Z,32,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,26ED88AC-A04E-42CB-8EC4-5A282E927418
2025-03-21T18:54:54Z,13,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,18EC5F2F-0A80-4513-9F77-B9AAE78E007E
2025-03-08T02:35:58Z,10,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,83A3814E-B5D2-4D78-896F-ED8955434F12
2025-06-20T01:38:09Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,FA7B60FE-0ED7-435E-B674-3B65C89734E5
2024-12-02T05:47:49Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A7E217AD-E78E-4573-A80A-AA1181CCD270
2025-01-15T01:44:02Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A068E702-FC66-4A7D-B662-285C505334C2
2025-07-31T22:23:48Z,6,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,No,,Yes,No Results Selected,1,44E096BD-D3C3-48DB-AB1F-DEB715F20C52
2025-07-07T13:49:00Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0E75D2AC-7245-4E08-8000-02038A0B0A31
2024-02-26T08:33:11Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C3AC1EAE-BFA4-48D0-84E7-329542459DCF
2025-04-16T00:30:50Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7FDF4800-ABA7-4DEA-A29F-A300F1461736
2025-01-03T03:55:45Z,18,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,97182EBC-E204-4DB0-AC57-B3B9B3514678
2024-04-18T20:21:36Z,18,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,88ADFDB4-84C3-4357-9E2E-1EA23CF06BD3
2024-12-10T01:44:51Z,18,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2024-02-27T22:56:14Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C8EBB3A7-9E03-4E08-9425-19F1CBC0E9E9
2024-03-03T07:00:04Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2025-02-11T01:27:34Z,16,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,B4480B22-2E74-4E75-B1A9-929EEE4ADD29
2024-04-18T20:19:35Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,35109A68-B121-46E6-985D-7ECD5A33ECA8
2025-02-06T00:33:16Z,12,www.amazon.com,More,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,7BE44F5B-FA63-40E0-B5FE-947242EFAE7E
2025-04-19T11:58:27Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,14A6B073-1F54-4CCC-B1F2-E0C5731E7649
2025-07-13T18:21:00Z,17,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,3FBFD5F6-8659-4A0C-9E8D-ACAB49F74432
2025-06-24T22:54:00Z,9,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,B835A16F-0164-49A7-9721-3417A169C718
2024-04-06T13:31:24Z,8,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,855CD24F-C472-458F-8165-C740D2E727A7
2024-10-13T16:12:02Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,6CF1BB29-8B31-46E9-95E0-41BD931E7D75
2025-07-12T16:07:19Z,23,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,0F64BEBF-8625-44A5-BE55-2A667EC0CEE1
2024-11-15T03:47:35Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,AB3FC3D9-59A6-4D67-8661-BC0DDA8B228A
2024-10-10T03:24:51Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,8BBE17E9-ABBF-4F0A-B45D-CEC6E02613D8
2024-02-24T18:59:46Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-03-18T03:13:04Z,11,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,12638915-12AD-40C4-9A48-CA59D92D5959
2025-01-22T22:51:30Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,77C2CD23-D241-464D-A131-4BB2F2A3934D
2024-03-22T02:44:41Z,34,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,73720B2A-698D-440A-B861-68A11889D74A
2024-03-27T03:01:56Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-12-11T23:17:21Z,31,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,38A21B15-6941-4167-A647-F6D8725DD7E1
2025-01-15T23:43:36Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,FED0914C-3B26-4A45-84D2-3379E1B118AA
2024-03-22T02:55:14Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,97471CCA-9E6E-45CA-8B7C-25A745B40CF7
2024-04-18T20:21:51Z,18,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,88ADFDB4-84C3-4357-9E2E-1EA23CF06BD3
2024-04-09T18:53:33Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,D18BA7AA-15DA-4E7E-9A9B-BD1C6BC554D5
2024-03-07T04:49:09Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,E959EE7B-6AAB-43E6-ABC9-329AB2C96344
2024-03-28T02:33:44Z,13,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5D3F3BE5-4398-448E-8592-519FB9E8B36E
2024-05-21T00:15:36Z,10,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,4992DF82-8F60-48CD-910D-DBD9E19E0FD5
2025-04-19T12:36:26Z,18,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,045D11ED-2340-4CF9-9933-E18B9A76F964
2024-11-15T03:44:36Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,AB3FC3D9-59A6-4D67-8661-BC0DDA8B228A
2025-10-02T22:51:00Z,11,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,81BDB3DF-D051-4B72-A365-26E5503E9064
2025-08-11T03:12:37Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,579FC00A-ADF0-4FDA-ACE5-9CBA4AA8B68C
2025-07-05T16:29:34Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,514C56D5-A217-4FC9-A798-20CBEA44D56C
2024-09-21T14:45:03Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CC551221-7EC9-4EB9-B9FB-5B4996B87BD1
2024-03-04T10:03:34Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2025-03-19T03:26:07Z,20,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,75805CEC-DD81-4A0F-9175-A69B4C9DAB1A
2025-02-06T00:33:27Z,12,www.amazon.com,More,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,7BE44F5B-FA63-40E0-B5FE-947242EFAE7E
2025-10-13T02:20:49Z,8,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,517B6F01-41BA-428E-8EC2-CB97EE043C04
2024-04-13T12:40:09Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,26A6B942-7EF2-4293-956F-274BC084C552
2025-08-25T00:12:33Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7BE5FB72-1DA9-4D04-8730-1B3BC5073CF1
2024-04-20T21:04:54Z,15,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,876369DC-8AAC-4941-B601-BCA30FF3AD61
2025-06-28T12:20:49Z,18,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,0BC56355-D98B-4604-B3BB-DEBFFCC2F39D
2024-05-05T14:34:37Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0564AD8A-DCB3-4E8B-AA55-42992C98CF45
2024-03-08T18:36:41Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,AD6560B6-00E4-49E5-A585-80965C391255
2025-06-12T04:44:19Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CDC24C81-BCF3-44A9-B93E-E09A3FA50DAB
2024-10-04T03:03:18Z,34,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,2,No Results Selected,106856F8-A85D-477D-83F0-D1A46009BCE5
2024-09-21T14:55:09Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,4E1B476B-27DE-40A9-82F1-AF1D76A0D61F
2024-03-27T03:01:53Z,13,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-04-14T23:55:12Z,0,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,2E505B22-15F4-457B-AE43-6FF399D1333F
2025-08-20T19:51:15Z,7,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,6AB714BC-7D2C-4A5E-B9F9-969F458C905A
2025-06-05T02:38:28Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2DE2A221-84A5-4D5D-97D4-7B46EB83CF28
2024-02-26T00:12:23Z,17,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,6C98BAA2-869D-4518-B581-0F48A1B4FDCC
2025-06-29T20:23:52Z,6,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,3ECB4F77-7075-4474-B2C8-87A3FA9FA4D8
2024-03-23T02:34:56Z,14,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,4CE123F5-F7C8-4BAB-B567-770A1072CEC8
2024-09-27T11:35:52Z,34,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D36DA53E-8BBF-434A-A671-E446EE2B1C7B
2024-04-14T22:59:43Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,C34805A4-CD55-41E2-BB5F-B290B3F32888
2024-05-27T12:11:42Z,38,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,144E8388-49CD-4D70-BC0A-03438B9849C2
2024-11-15T03:47:30Z,19,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,AB3FC3D9-59A6-4D67-8661-BC0DDA8B228A
2025-06-20T01:38:12Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,FA7B60FE-0ED7-435E-B674-3B65C89734E5
2025-10-13T02:20:28Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,93F395BA-42F3-49E0-B9C9-779D7C8B3007
2025-08-08T18:47:10Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,60BA88CD-1FC6-4996-9CE5-160B569AB6F0
2025-08-11T03:10:27Z,11,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,579FC00A-ADF0-4FDA-ACE5-9CBA4AA8B68C
2024-05-27T12:12:08Z,38,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,1,No Results Selected,144E8388-49CD-4D70-BC0A-03438B9849C2
2025-03-20T20:59:59Z,18,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5080CE84-6802-44CE-9380-9FC657BAC29C
2024-08-27T10:55:48Z,0,www.amazon.com,Library,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,00474426-057D-4B3D-8C16-F732B1F6D6D6
2024-03-27T02:36:31Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2025-07-20T04:08:15Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9FA04A11-A9A9-4642-9F76-4702CA9F05C3
2025-02-07T19:05:03Z,20,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,DDF1E501-5DC0-43F6-8A18-B2573DE55C13
2025-07-27T21:42:47Z,9,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,2FC8E730-3E47-442E-8350-37BE9496E019
2025-06-05T02:31:19Z,19,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,BDD083F9-BEEF-49E6-A678-AAC0BBA4B871
2024-02-26T00:00:06Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,99677DB7-1424-4418-BDCD-8D9625E61795
2025-02-26T16:25:16Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,EFB2C940-3DD6-4909-A1D6-3957F5CC6C82
2025-03-17T03:08:53Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D40B6B5C-838B-4351-8E7D-EC98941BD0D8
2024-12-10T01:42:03Z,7,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2024-03-27T02:40:27Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-12-31T05:27:59Z,27,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D14B185E-DD41-4F53-86FC-BCB33907DEAD
2025-01-22T22:50:41Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,77C2CD23-D241-464D-A131-4BB2F2A3934D
2024-02-25T14:34:36Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,729D7F9A-425B-4745-8253-858DBF506CB5
2024-03-08T17:07:03Z,20,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,A0A677B5-424D-488A-B4D0-CCA56094DA6B
2024-12-10T01:14:04Z,16,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,80DA76F1-9F35-4DED-9054-D6511CCB35AC
2024-08-27T10:53:15Z,0,www.amazon.com,Home,,ClearResults,Kindle for iOS,No,,No,No Results Selected,No Results Selected,ECC5F659-208B-4A94-987E-97881C023AEC
2025-06-08T03:30:57Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CBE1824A-8C59-44F1-9E01-0EA5CF407C24
2024-03-18T03:13:08Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,6AFEDDD5-6F74-4CCD-A183-68EBAFB94493
2024-03-22T02:39:25Z,20,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,343E644E-7F4E-4C44-B885-46002E502F90
2025-07-07T17:51:57Z,16,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,0E75D2AC-7245-4E08-8000-02038A0B0A31
2025-04-24T18:47:27Z,9,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,79FECA5E-624A-495D-8F0D-EEAAEA2DEBA8
2025-04-21T18:35:37Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,785136F6-E775-4F35-B82D-45322524CFE1
2024-04-18T20:19:26Z,0,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,B89F579C-18E3-4C55-B803-8C118207CBB5
2024-02-25T23:58:02Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2025-08-23T20:06:29Z,11,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,44DF9A7C-9B59-4F4D-A74C-5473718AEAC0
2025-04-09T02:57:07Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,4AAD9955-1DE6-49C8-A3BD-7DCA2EAD1D8B
2025-02-14T20:13:41Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,F08DD8E0-FA42-4ACC-AE71-1A5264CF40DE
2025-07-26T20:22:33Z,26,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,4F1F4F3D-CD59-4605-A1BD-C89B69150505
2024-04-13T12:40:23Z,9,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,2,No Results Selected,26A6B942-7EF2-4293-956F-274BC084C552
2025-01-15T22:29:43Z,27,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,709BF1B8-569E-4396-AB2A-819D688B81C4
2024-11-29T20:11:02Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,3BFFA122-07E8-4672-966F-DED1E524E894
2024-12-31T05:25:27Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C156CB76-5B08-4CA9-8EE9-45C92D35F6CC
2025-04-07T21:59:15Z,14,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,973D2095-3F40-4FBB-8961-FEA3E28398C6
2025-01-08T22:33:18Z,21,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,89A72B08-1F63-4058-863C-4F66C311976D
2025-06-08T03:21:15Z,11,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,4E9061B9-3DC4-4AF8-B93E-770516455AE0
2024-10-01T00:43:37Z,14,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,368605A1-0B0D-4114-B698-A62AF2B8A1FE
