created_timestamp,preferred_marketplace,country,device_family,ASIN,Selection highlight menu action,selection,audio_enabled
2025-07-17T03:33:05Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,1,false
2025-09-26T00:47:59Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,19,false
2025-08-16T05:00:38Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Remove highlight,29,false
2025-08-29T19:24:58Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-08-18T02:37:22Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,33,false
2025-09-08T22:14:48Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,25,false
2025-08-17T13:49:28Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,1,false
2025-08-29T18:10:25Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,2,false
2025-07-20T16:16:58Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,27,false
2025-09-14T04:58:50Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Open selection highlight menu,25,false
2025-09-28T22:15:37Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,24,false
2025-09-16T12:14:21Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,28,false
2025-09-16T00:14:30Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,25,false
2025-08-29T18:03:46Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-10-05T13:57:49Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Open selection highlight menu,1,false
2025-09-26T00:02:31Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,16,false
2025-09-19T00:02:40Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,30,false
2025-09-07T02:33:43Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Display Lookup Cards,2,false
2025-08-08T19:20:13Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Open selection highlight menu,8,false
2025-09-18T22:50:28Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,27,false
2025-07-17T02:58:48Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,42,false
2025-09-29T23:06:25Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,23,false
2025-09-15T13:47:32Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,19,false
2025-07-17T02:33:29Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,3,false
2025-09-06T12:53:10Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,8,false
2025-07-17T02:46:26Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,24,false
2025-10-01T22:41:21Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Dismiss,19,false
2025-08-31T21:30:01Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,1,false
2025-09-19T23:41:35Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,24,false
2025-07-29T22:23:12Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,15,false
2025-09-07T21:51:26Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,9,false
2025-09-01T15:59:40Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Remove highlight,32,false
2025-08-30T19:30:44Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-07-22T04:13:09Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,23,false
2025-07-20T03:50:37Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,1,false
2025-08-26T19:01:44Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,51,false
2025-08-28T12:48:51Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,35,false
2025-08-17T20:18:46Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,1,false
2025-07-23T10:39:14Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,1,false
2025-09-22T09:59:27Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-18T23:10:30Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,29,false
2025-08-18T00:42:43Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,27,false
2025-09-03T13:29:33Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,3,false
2025-08-29T00:06:15Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Remove highlight,9,false
2025-09-29T02:02:37Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Dismiss,25,false
2025-09-07T00:47:56Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,23,false
2025-09-21T20:36:05Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,40,false
2025-09-20T14:59:28Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-09-10T01:52:58Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,17,false
2025-09-21T22:28:45Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,2,false
2025-09-02T03:25:45Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,18,false
2025-07-20T21:46:47Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,27,false
2025-08-30T00:33:32Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-08-30T00:35:20Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-09-01T18:29:48Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,1,false
2025-08-30T15:57:15Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-30T02:02:09Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Dismiss,27,false
2025-09-13T00:36:03Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-07-23T08:18:43Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Dismiss,7,false
2025-09-28T17:47:48Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Dismiss,34,false
2025-07-17T11:37:22Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,22,false
2025-09-15T13:43:47Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,1,false
2025-09-14T13:47:45Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Remove highlight,72,false
2025-08-31T14:44:17Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-08-29T18:23:46Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,2,false
2025-09-03T05:44:27Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,1,false
2025-09-29T23:04:23Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,22,false
2025-07-17T02:33:05Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,22,false
2025-07-18T23:57:56Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,30,false
2025-08-31T22:47:06Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,1,false
2025-09-03T05:34:20Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-30T01:01:46Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Remove highlight,24,false
2025-08-29T11:24:21Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-09-07T04:27:05Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,30,false
2025-09-19T22:52:56Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,3,false
2025-09-05T19:35:35Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,30,false
2025-09-26T19:09:52Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,28,false
2025-07-22T01:19:43Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,1,false
2025-09-19T00:42:14Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,22,false
2025-09-10T01:02:50Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,31,false
2025-10-02T13:08:18Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,1,false
2025-07-27T06:01:11Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,22,false
2025-09-29T14:04:19Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,2,false
2025-08-29T16:42:36Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-08-28T13:49:24Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,30,false
2025-08-30T01:22:39Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-02T03:09:57Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Remove highlight,30,false
2025-07-16T00:46:19Z,www.amazon.com,,Kindle for iOS,B0CPKCH1V8,Dismiss,12,false
2025-07-20T05:21:34Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,65,false
2025-07-17T12:59:59Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,23,false
2025-09-23T20:41:24Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Remove highlight,35,false
2025-07-17T02:33:06Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,22,false
2025-08-18T00:42:43Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Dismiss,27,false
2025-08-30T11:58:16Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-09-18T23:41:25Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,8,false
2025-07-24T01:17:12Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,1,false
2025-07-20T12:41:06Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,28,false
2025-09-22T03:30:12Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Remove highlight,14,false
2025-08-28T02:49:14Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,8,false
2025-10-02T01:34:08Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,28,false
2025-08-16T05:05:41Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Open selection highlight menu,1,false
2025-07-22T01:09:36Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,25,false
2025-07-22T11:52:22Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-09-19T21:59:23Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-07-17T03:00:59Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,6,false
2025-08-26T19:02:15Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,28,false
2025-09-16T00:05:36Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,26,false
2025-09-28T16:51:29Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,1,false
2025-09-19T22:47:06Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Display Lookup Cards,4,false
2025-09-06T01:17:12Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,1,false
2025-07-17T02:33:14Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,1,false
2025-09-03T05:44:19Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Remove highlight,31,false
2025-09-03T05:56:05Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,33,false
2025-08-18T14:29:02Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,29,false
2025-09-16T02:48:53Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,19,false
2025-08-24T16:37:56Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Open selection highlight menu,15,false
2025-08-30T17:37:49Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-16T00:45:22Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,26,false
2025-09-16T00:14:31Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,25,false
2025-07-25T13:12:10Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,29,false
2025-09-20T01:35:42Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,5,false
2025-08-28T13:05:23Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,1,false
2025-09-29T16:19:38Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,1,false
2025-09-20T19:14:18Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-08-26T18:23:21Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-08-08T19:19:27Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Dismiss,20,false
2025-09-19T22:47:43Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-22T10:24:50Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,25,false
2025-09-23T18:17:02Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,14,false
2025-08-23T23:45:47Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Remove highlight,7,false
2025-08-29T19:08:03Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,25,false
2025-10-03T23:50:58Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Remove highlight,19,false
2025-07-18T00:59:42Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,1,false
2025-07-16T01:03:28Z,www.amazon.com,,Kindle for iOS,B0CPKCH1V8,Dismiss,1,false
2025-08-20T21:43:18Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,35,false
2025-08-26T11:17:05Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Dismiss,1,false
2025-07-22T11:52:58Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,39,false
2025-09-03T13:29:08Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,36,false
2025-09-16T12:51:32Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,32,false
2025-09-19T12:49:48Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-07-22T05:03:32Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,23,false
2025-08-26T13:19:44Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,15,false
2025-08-29T17:19:25Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-07-16T14:44:32Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,1,false
2025-09-29T23:04:25Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Remove highlight,22,false
2025-07-27T06:33:05Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,15,false
2025-09-07T06:14:30Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,26,false
2025-08-28T02:49:15Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,8,false
2025-09-02T02:31:39Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-19T20:54:20Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,30,false
2025-09-15T20:13:15Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Display Lookup Cards,7,false
2025-09-19T23:36:26Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,8,false
2025-09-19T00:04:25Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,41,false
2025-08-29T13:12:34Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,8,false
2025-09-27T23:21:19Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Open selection highlight menu,15,false
2025-08-28T10:51:14Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,7,false
2025-09-05T03:06:10Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,1,false
2025-07-22T05:55:30Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,21,false
2025-09-22T02:42:21Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,14,false
2025-07-20T13:34:02Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,39,false
2025-08-27T02:08:23Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,1,false
2025-09-23T21:28:10Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Display Lookup Cards,2,false
2025-09-13T00:36:06Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,1,false
2025-09-16T04:16:09Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,8,false
2025-09-23T21:15:51Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,28,false
2025-08-30T17:26:43Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-16T13:14:37Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,3,false
2025-08-31T14:05:37Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-13T16:18:31Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Remove highlight,9,false
2025-08-30T12:02:48Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,7,false
2025-08-29T14:40:45Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-04T18:05:05Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,37,false
2025-09-02T23:40:54Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Remove highlight,8,false
2025-09-16T00:14:29Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,25,false
2025-09-23T20:50:50Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,4,false
2025-09-20T00:46:34Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,26,false
2025-09-24T13:23:36Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-10-03T20:08:20Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Open selection highlight menu,8,false
2025-07-22T00:10:04Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-08-24T19:21:23Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Dismiss,2,false
2025-09-24T00:30:46Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,32,false
2025-07-17T23:40:07Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,19,false
2025-08-11T01:15:42Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Dismiss,32,false
2025-09-22T03:57:06Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,32,false
2025-07-17T13:03:40Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Remove highlight,49,false
2025-09-05T19:35:35Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,30,false
2025-08-27T01:00:59Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-10-03T19:47:26Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Dismiss,1,false
2025-10-05T13:57:48Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Open selection highlight menu,1,false
2025-10-05T23:52:00Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Dismiss,1,false
2025-09-06T01:17:12Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-07-20T21:44:21Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,24,false
2025-08-16T05:06:22Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Remove highlight,39,false
2025-09-19T13:28:09Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-29T04:04:28Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Remove highlight,18,false
2025-09-14T02:58:54Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Open selection highlight menu,1,false
2025-09-26T22:01:24Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,20,false
2025-08-16T04:55:53Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Open selection highlight menu,29,false
2025-09-08T22:13:47Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,26,false
2025-09-14T05:08:53Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Remove highlight,21,false
2025-09-02T20:11:32Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,14,false
2025-09-19T23:03:28Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,32,false
2025-07-20T13:26:49Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,6,false
2025-07-16T18:45:09Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,35,false
2025-09-07T15:59:50Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-09-19T21:59:43Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-02T20:45:08Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,37,false
2025-07-24T01:13:41Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,22,false
2025-09-30T14:28:22Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Remove highlight,29,false
2025-08-26T21:28:08Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,1,false
2025-09-22T02:45:15Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,32,false
2025-09-27T22:20:10Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Dismiss,32,false
2025-07-29T22:23:16Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Remove highlight,15,false
2025-07-31T22:34:24Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Remove highlight,35,false
2025-09-29T22:09:56Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Dismiss,12,false
2025-08-21T02:24:41Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,15,false
2025-09-14T13:52:18Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Dismiss,1,false
2025-09-02T20:28:07Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,5,false
2025-08-04T09:28:03Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,30,false
2025-08-26T16:25:03Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,27,false
2025-07-22T21:01:25Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Dismiss,1,false
2025-08-25T19:57:43Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,2,false
2025-08-11T01:23:44Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Dismiss,1,false
2025-09-26T22:01:25Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,20,false
2025-08-26T23:43:58Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,37,false
2025-07-22T23:44:57Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,9,false
2025-09-29T17:01:07Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,20,false
2025-08-31T15:58:27Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-26T20:36:54Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,19,false
2025-09-07T01:43:32Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,25,false
