created_timestamp,ASIN,customer_context,action,highlight_color,is_starred,show_options_after_highlighting,number_of_words_in_highlight,device_family,country,preferred_marketplace
2024-02-25T01:07:48Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,34,Kindle for iOS,Not Available,US
2024-03-23T21:41:59Z,B00V3MY1GS,QuickHighlight,AddHighlight,Not Available,No,Off,28,Kindle for iOS,Not Available,US
2024-03-04T08:28:03Z,B01N7GREG9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T14:37:59Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-19T03:18:23Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,23,Kindle for iOS,Not Available,US
2024-03-16T07:07:27Z,B017S3J3X6,QuickHighlight,AddHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-04-06T00:24:12Z,B00AXIZ5MC,QuickHighlight,EditHighlight,Not Available,No,Off,41,Kindle for iOS,Not Available,US
2024-03-26T02:43:47Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T05:40:37Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-26T00:51:51Z,B07Y82JMF8,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-02-26T03:41:10Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-03-26T15:23:42Z,B0BCZWC3QZ,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-28T06:15:14Z,B0BDW83LGQ,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-25T04:51:48Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,13,Kindle for iOS,Not Available,US
2024-03-05T08:58:49Z,B07QNKVR3N,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T04:27:38Z,B0C7QYS91W,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-02-26T06:12:55Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-05T20:33:45Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,26,Kindle for iOS,Not Available,US
2024-02-26T16:49:35Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-03T23:06:30Z,B01MYYEYWP,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-25T09:24:29Z,B00W22ITCU,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-03-09T03:20:06Z,B01D6TA9Y8,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-01T07:05:04Z,B091SLLP6H,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-27T18:27:06Z,B09ZKRWCG4,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T04:35:30Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T14:00:12Z,B0CYWDS6CT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T03:38:17Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T14:04:42Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-28T05:55:29Z,B0BDW83LGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T05:47:38Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-17T19:57:39Z,B0757CRTLY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T09:24:09Z,B01MST9RU9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T05:34:05Z,B0994RZ2L1,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T21:35:07Z,B09NJBVM8Z,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T14:32:43Z,B08K62VYDJ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-21T06:23:19Z,B0183KJZE0,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T17:13:06Z,B0BCZWC3QZ,QuickHighlight,AddHighlight,Not Available,No,Off,29,Kindle for iOS,Not Available,US
2024-03-30T13:35:33Z,B09DTJF1WD,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-08T08:06:43Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T15:31:22Z,B00V3MY1IQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-22T06:35:58Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T16:58:47Z,B0BCZWC3QZ,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-27T21:52:08Z,B09ZKRWCG4,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T03:15:57Z,B01MYYEYWP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T14:27:07Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T02:52:08Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-01T00:12:36Z,B091SLLP6H,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T19:27:54Z,B07WJ2X243,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-03-13T15:21:43Z,B08266V1T2,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,13,Kindle for iOS,Not Available,US
2024-02-26T02:42:17Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-26T01:26:26Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T18:33:42Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-25T21:02:52Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-22T06:35:55Z,B0B1KVSRCL,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-13T15:21:39Z,B08266V1T2,QuickHighlight,AddHighlight,Not Available,No,Off,13,Kindle for iOS,Not Available,US
2024-03-05T22:19:06Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-20T16:38:18Z,B00NEQRNVG,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T15:49:09Z,B01M04PNMH,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T18:57:52Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-02-25T02:52:05Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-28T00:50:53Z,B0BC16PP4Z,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-22T07:05:10Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T08:35:04Z,B08X472VK3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T07:39:21Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T10:04:46Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T09:22:05Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-08T01:35:56Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-03-02T00:52:01Z,B0994RZ2L1,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-08T19:12:38Z,B00O6V45CS,SelectedTextMenu,RemoveHighlight,Not Available,,On,,Kindle E-reader,US,US
2024-03-02T05:34:02Z,B0994RZ2L1,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T14:01:33Z,B09ZKRWCG4,QuickHighlight,AddHighlight,Not Available,No,Off,20,Kindle for iOS,Not Available,US
2024-03-02T05:31:52Z,B0994RZ2L1,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T21:36:53Z,B0994RZ2L1,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-26T13:50:22Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-12T03:25:45Z,B09P5GT746,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:12:59Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-04-05T13:19:23Z,B008WOTQGU,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T14:51:27Z,B08K62VYDJ,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-07T12:24:25Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-24T01:01:01Z,B00V3MY1GS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T03:52:06Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-02-29T09:41:50Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-02T15:02:17Z,B09QY2KWKY,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-06T03:37:07Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T01:48:22Z,B0BNJMJ4K9,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-01T00:11:08Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-09T17:07:41Z,B07WJ2X243,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-04T06:57:39Z,B01N7GREG9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T17:53:24Z,B08266V1T2,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T17:50:06Z,B09ZKRWCG4,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:54:28Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T02:21:46Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T05:27:59Z,B0994RZ2L1,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-01T15:17:39Z,B0994RZ2L1,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-02-27T05:17:18Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-24T18:16:50Z,B08K62VYDJ,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-07T23:52:21Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T20:49:14Z,B0CLT4QRQL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T05:03:51Z,B07B9WH8KT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T00:54:51Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-20T04:55:06Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T05:20:01Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T03:37:01Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-24T05:47:21Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-13T15:01:56Z,B08266V1T2,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-25T23:43:39Z,B07Y82JMF8,QuickHighlight,AddHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-03-04T04:03:01Z,B01MTZDCUN,QuickHighlight,AddHighlight,Not Available,No,Off,15,Kindle for iOS,Not Available,US
2024-03-06T22:48:56Z,B01KB8XC5A,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-04T12:48:13Z,B0BJJTTM8K,QuickHighlight,AddHighlight,Not Available,No,Off,40,Kindle for iOS,Not Available,US
2024-03-27T09:07:49Z,B08X472VK3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T17:24:17Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T21:11:52Z,B08266SRVP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:12:36Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-16T13:45:37Z,B01BU2NFTO,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-03T21:55:59Z,B0BJJTTM8K,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:52:05Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T19:41:46Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T23:31:04Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T14:11:57Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T00:16:57Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T03:38:01Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-25T16:58:23Z,B07Y82JMF8,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-08T02:53:49Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-14T13:27:42Z,B0C7QYS91W,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-26T06:08:45Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T16:20:33Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-24T16:47:25Z,B08K62VYDJ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T15:04:37Z,B09QY2KWKY,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-02-29T12:25:21Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2022-04-30T15:48:12Z,B07KWL5L8Y,QuickHighlight,EditHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-01T08:30:43Z,B091SLLP6H,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T05:13:15Z,B091SLLP6H,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-25T07:59:18Z,B00V3MY186,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T19:15:21Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-13T05:37:47Z,B01MSWC05T,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-12T04:34:37Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-27T19:22:00Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T04:53:57Z,B0C7QYS91W,QuickHighlight,AddHighlight,Not Available,No,Off,32,Kindle for iOS,Not Available,US
2024-02-27T20:13:46Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-28T02:20:45Z,B0BC16PP4Z,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-26T05:07:43Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-26T03:25:43Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T14:03:51Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T11:37:30Z,B07QNKVR3N,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-25T23:11:40Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T21:04:00Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-01T22:48:15Z,B0BHLBHG79,QuickHighlight,AddHighlight,Not Available,No,Off,15,Kindle for iOS,Not Available,US
2024-03-06T01:42:53Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T15:17:39Z,B0994RZ2L1,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T15:01:05Z,B09QY2KWKY,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-03T09:29:49Z,B01MST9RU9,QuickHighlight,AddHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-03-17T18:58:25Z,B0757CRTLY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-01T16:50:34Z,B09Z7BYZS3,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-02-26T18:13:41Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-17T10:27:49Z,B0757CRTLY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T23:58:49Z,B008673ZAQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T16:13:46Z,B00NEQRNVG,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T01:54:02Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T13:37:55Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,25,Kindle for iOS,Not Available,US
2024-02-29T21:25:58Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-07T01:56:44Z,B01KB8XC5A,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-24T17:42:06Z,B08K62VYDJ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T18:33:40Z,B0B232HFC9,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-18T17:09:48Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,18,Kindle for iOS,Not Available,US
2024-03-24T01:00:58Z,B00V3MY1GS,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-02-25T21:09:43Z,B0B232HFC9,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-05T18:57:54Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-07T01:48:29Z,B01KB8XC5A,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-02-25T17:04:44Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T23:20:53Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-28T06:51:14Z,B0BDW83LGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T03:25:41Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,22,Kindle for iOS,Not Available,US
2024-02-25T03:03:12Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-24T06:52:03Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-03-05T18:27:20Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-12T05:21:16Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-03-25T09:25:25Z,B00W22ITCU,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T04:26:31Z,B0BCZWC3QZ,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-26T23:38:39Z,B0BCZWC3QZ,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-17T19:57:34Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,24,Kindle for iOS,Not Available,US
2024-02-24T05:29:09Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T03:44:08Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-22T08:02:58Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T20:01:01Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-22T09:42:39Z,B0B1KVSRCL,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
