campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2024-07-18T18:25:29.346Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,B09X4PVC6F,1,1
2024-04-15T20:07:27.104Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,5
2024-04-15T00:46:32.588Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-07-17T15:39:10.854Z,www.amazon.com,US,Kindle E-reader,4212850015,Not Applicable,displayed,Not Available,1,1
2024-04-21T23:04:13.734Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-07T02:38:03.541Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00O6V45E6,1,1
2024-04-06T16:50:51.599Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-20T21:55:45.662Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-04-06T02:17:58.597Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T22:50:36.681Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00QE1DLIC,1,1
2024-04-08T14:06:10.460Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-04T03:11:14.681Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-04T23:38:27.508Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:46:05.809Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,1,2
2024-03-29T02:52:59.680Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:45:16.688Z,www.amazon.com,US,Kindle E-reader,3924990005,Not Applicable,displayed,Not Available,1,1
2024-04-06T01:48:40.556Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-07-18T18:28:26.462Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:46:04.819Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,2,5
2024-04-08T02:04:49.424Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,6
2024-03-30T21:36:20.872Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-30T01:04:54.252Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,3,7
2024-04-08T02:49:21.058Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00N6PD7L0,1,2
2024-04-21T23:04:13.219Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-07T17:52:57.955Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00H57X864,1,1
2024-04-08T02:11:28.431Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,4,9
2024-04-08T02:04:50.245Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,4,10
2024-03-29T02:46:00.780Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,11
2024-04-15T00:46:49.042Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-07-17T15:41:11.237Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,1,2
2024-07-17T15:39:50.934Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,2,5
2024-04-07T17:52:57.985Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00H57X864,1,0
2024-03-30T06:24:58.353Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,B09DTJF1WD,1,2
2024-04-08T02:11:31.053Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,5
