Created Timestamp,Preferred Marketplace,Device Family,ASIN,Event Type,Context,Action Id,Widget Layout,Autoshelving Tutorial Shown,Kindle ASIN,Autoshelving Hides By Default,Is Goodreads User,Widget Invoked By,Device Is Offline,Shelf Status
2024-05-09T01:54:29Z,www.amazon.com,iOS,B0C2JYSCLX,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0C2JYSCLX,Yes,Yes,Invoked By Book Menu,No,read
2024-12-10T02:36:20Z,www.amazon.com,iOS,B07JH7ZKVX,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B07JH7ZKVX,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-28T02:24:39Z,www.amazon.com,iOS,B0BC16PP4Z,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BC16PP4Z,Yes,Yes,Invoked By Book Menu,No,read
2024-03-03T20:20:52Z,www.amazon.com,iOS,B01N5C6HP9,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B01N5C6HP9,Yes,Yes,Invoked By Book Menu,No,read
2025-04-24T19:50:50Z,www.amazon.com,iOS,B0DCTZPG8V,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DCTZPG8V,Yes,Yes,Invoked By Book Menu,No,read
2025-04-11T02:32:53Z,www.amazon.com,iOS,B0D1PC9FHN,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D1PC9FHN,Yes,Yes,Invoked By Book Menu,No,read
2024-12-22T12:08:48Z,www.amazon.com,iOS,B00CU7YHQY,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00CU7YHQY,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-23T00:49:11Z,www.amazon.com,iOS,B0CHWQPB49,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0CHWQPB49,Yes,Yes,Invoked By Book Menu,No,read
2025-04-21T18:35:47Z,www.amazon.com,iOS,B0CR1N7YGX,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CR1N7YGX,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-06T07:32:35Z,www.amazon.com,iOS,B079JYG6D4,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B079JYG6D4,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-08-29T03:36:18Z,www.amazon.com,iOS,B094GCNRBZ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B094GCNRBZ,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-29T21:14:31Z,www.amazon.com,iOS,B0D5YMWD9Y,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D5YMWD9Y,Yes,Yes,Invoked By Book Menu,No,read
2025-02-24T04:19:19Z,www.amazon.com,iOS,B0D1PC9FHN,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D1PC9FHN,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-27T09:44:06Z,www.amazon.com,iOS,B0CW1FKFB9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CW1FKFB9,Yes,Yes,Invoked By Book Menu,No,read
2025-05-31T02:11:32Z,www.amazon.com,iOS,B0F1Y9XH1B,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0F1Y9XH1B,Yes,Yes,Invoked By Book Menu,No,read
2025-03-31T01:11:51Z,www.amazon.com,iOS,B0CLFB86PL,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CLFB86PL,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-07-14T18:32:31Z,www.amazon.com,iOS,B0CPKCH1V8,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CPKCH1V8,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-08T09:21:54Z,www.amazon.com,iOS,B083TZV25B,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B083TZV25B,Yes,Yes,Invoked By Book Menu,No,read
2025-07-04T05:00:13Z,www.amazon.com,iOS,B0DKG9MS7S,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DKG9MS7S,Yes,Yes,Invoked By Book Menu,No,read
2025-06-06T01:13:22Z,www.amazon.com,iOS,B09JBCGQB8,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09JBCGQB8,No,Yes,InvokedByBookOpen,No,currently-reading
2024-12-10T15:16:41Z,www.amazon.com,iOS,B07JH7ZKVX,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B07JH7ZKVX,Yes,Yes,Invoked By Book Menu,No,read
2025-02-15T22:51:34Z,www.amazon.com,iOS,B0CPHZP6S9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CPHZP6S9,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-07-24T03:10:24Z,www.amazon.com,iOS,B0CTXVHQW6,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CTXVHQW6,Yes,Yes,Invoked By Book Menu,No,read
2024-03-14T00:07:49Z,www.amazon.com,iOS,B08266SRVP,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B08266SRVP,Yes,Yes,Invoked By Book Menu,No,read
2024-11-04T20:27:40Z,www.amazon.com,iOS,B0763NXSM7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0763NXSM7,Yes,Yes,Invoked By Book Menu,No,read
2025-07-12T16:08:00Z,www.amazon.com,iOS,B0C9MXW2JL,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C9MXW2JL,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-17T17:19:17Z,www.amazon.com,iOS,B0CPHZP6S9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CPHZP6S9,Yes,Yes,Invoked By Book Menu,No,read
2025-04-26T22:04:51Z,www.amazon.com,iOS,B076G47245,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B076G47245,Yes,Yes,Invoked By Book Menu,No,read
2024-04-23T19:50:26Z,www.amazon.com,iOS,B09X6HZ4FT,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09X6HZ4FT,Yes,Yes,Invoked By Book Menu,No,read
2025-06-02T23:00:08Z,www.amazon.com,iOS,B0CHBML59T,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CHBML59T,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-19T22:57:18Z,www.amazon.com,iOS,B0CN25HCG7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CN25HCG7,Yes,Yes,InvokedByBookOpen,No,read
2025-02-11T00:04:23Z,www.amazon.com,iOS,B0BTZQ7TGP,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BTZQ7TGP,Yes,Yes,Invoked By Book Menu,No,read
2025-06-10T11:02:58Z,www.amazon.com,iOS,B0DJPZ5CGC,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DJPZ5CGC,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-05-09T22:10:15Z,www.amazon.com,iOS,B0BXMJDB4C,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BXMJDB4C,Yes,Yes,Invoked By Book Menu,No,read
2025-03-20T02:40:21Z,www.amazon.com,iOS,B0BTTJWYFN,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BTTJWYFN,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-18T02:48:10Z,www.amazon.com,iOS,B0CNSGXRN9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CNSGXRN9,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-27T10:14:19Z,www.amazon.com,iOS,B0CX82WQ5Q,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CX82WQ5Q,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-03-17T23:01:23Z,www.amazon.com,iOS,B0CDJPKT7K,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CDJPKT7K,Yes,Yes,Invoked By Book Menu,No,read
2024-03-13T19:40:23Z,www.amazon.com,iOS,B08266V1T2,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B08266V1T2,Yes,Yes,Invoked By Book Menu,No,read
2025-01-24T01:03:50Z,www.amazon.com,iOS,B0BGDM197Q,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BGDM197Q,No,Yes,Invoked By Book Menu,No,read
2025-07-19T14:15:45Z,www.amazon.com,iOS,B0C4GRKJTF,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C4GRKJTF,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-26T22:51:56Z,www.amazon.com,iOS,B0089LOFGC,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0089LOFGC,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-22T11:51:01Z,www.amazon.com,iOS,B0CPD3911D,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CPD3911D,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-10T15:52:08Z,www.amazon.com,iOS,B0BSYJCFHD,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BSYJCFHD,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-22T22:50:52Z,www.amazon.com,iOS,B0BGDM197Q,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BGDM197Q,No,Yes,InvokedByBookOpen,No,currently-reading
2025-06-22T14:27:59Z,www.amazon.com,iOS,B0DFGDFM4V,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DFGDFM4V,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-29T20:17:29Z,www.amazon.com,iOS,B0CWJ2GTF3,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CWJ2GTF3,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-29T15:43:31Z,www.amazon.com,iOS,B00VVG6LMI,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00VVG6LMI,Yes,Yes,Invoked By Book Menu,No,read
2024-12-27T04:12:30Z,www.amazon.com,iOS,B00H45XC5O,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00H45XC5O,Yes,Yes,Invoked By Book Menu,No,read
2024-07-27T12:19:23Z,www.amazon.com,iOS,B09Q9WSZ9G,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09Q9WSZ9G,Yes,Yes,Invoked By Book Menu,No,read
2025-03-22T23:15:28Z,www.amazon.com,iOS,B0C9KJRSX7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C9KJRSX7,Yes,Yes,Invoked By Book Menu,No,read
2024-09-28T16:19:48Z,www.amazon.com,iOS,B0BNQYVMCD,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BNQYVMCD,Yes,Yes,Invoked By Book Menu,No,read
2024-04-30T05:02:31Z,www.amazon.com,iOS,B09QJM783S,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09QJM783S,Yes,Yes,Invoked By Book Menu,No,read
2024-03-03T07:25:56Z,www.amazon.com,iOS,B0BDW83LGQ,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BDW83LGQ,Yes,Yes,Invoked By Book Menu,No,read
2025-03-21T18:55:03Z,www.amazon.com,iOS,B0C9KJRSX7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C9KJRSX7,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-18T02:39:56Z,www.amazon.com,iOS,B0C85RV9VG,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C85RV9VG,Yes,Yes,Invoked By Book Menu,No,read
2024-09-30T23:07:21Z,www.amazon.com,iOS,B09CP3FR9K,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09CP3FR9K,Yes,Yes,Invoked By Book Menu,No,read
2024-09-24T23:16:20Z,www.amazon.com,iOS,B0D5YPRZHB,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D5YPRZHB,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-07-13T18:05:38Z,www.amazon.com,iOS,B0CMJRJPC7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CMJRJPC7,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-07-21T16:19:45Z,www.amazon.com,iOS,B00V12L3CU,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00V12L3CU,Yes,Yes,Invoked By Book Menu,No,read
2025-02-05T16:19:29Z,www.amazon.com,iOS,B0BY9M2C4X,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BY9M2C4X,Yes,Yes,Invoked By Book Menu,No,read
2025-05-28T02:27:42Z,www.amazon.com,iOS,B0CZV38Z7J,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CZV38Z7J,Yes,Yes,Invoked By Book Menu,No,read
2024-11-15T03:48:01Z,www.amazon.com,iOS,B0BQ79WJLC,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BQ79WJLC,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-05-04T22:04:46Z,www.amazon.com,iOS,B00IUS9FOG,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B00IUS9FOG,Yes,Yes,Invoked By Book Menu,No,read
2024-03-28T22:40:51Z,www.amazon.com,iOS,B0CYWDS6CT,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0CYWDS6CT,Yes,Yes,Invoked By Book Menu,No,read
2024-12-11T15:51:22Z,www.amazon.com,iOS,B0C44DX85D,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C44DX85D,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-03-12T22:23:21Z,www.amazon.com,iOS,B08T6XN4FP,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08T6XN4FP,Yes,Yes,Invoked By Book Menu,No,read
2024-10-13T14:03:04Z,www.amazon.com,iOS,B083C3VKPW,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B083C3VKPW,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-03T07:25:24Z,www.amazon.com,iOS,B09X6KD3CS,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B09X6KD3CS,Yes,Yes,Invoked By Book Menu,No,read
2024-12-10T22:50:56Z,www.amazon.com,iOS,B0C3SNCRXM,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C3SNCRXM,Yes,Yes,Invoked By Book Menu,No,read
2025-05-26T09:20:25Z,www.amazon.com,iOS,B0CZV38Z7J,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CZV38Z7J,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-22T02:39:10Z,www.amazon.com,iOS,B0DWVCNRFT,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DWVCNRFT,Yes,Yes,Invoked By Book Menu,No,read
2024-10-03T02:18:41Z,www.amazon.com,iOS,B09QJZHVQT,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09QJZHVQT,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-09T15:56:10Z,www.amazon.com,iOS,B091N9KW8N,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B091N9KW8N,Yes,Yes,Invoked By Book Menu,No,read
2024-03-24T01:27:24Z,www.amazon.com,iOS,B00V3MY1GS,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B00V3MY1GS,Yes,Yes,Invoked By Book Menu,No,read
2024-10-29T00:30:50Z,www.amazon.com,iOS,B0BKTCYCJ1,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BKTCYCJ1,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-06T10:24:21Z,www.amazon.com,iOS,B0DJTBBNQX,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DJTBBNQX,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-19T01:38:51Z,www.amazon.com,iOS,B0CNSGXRN9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CNSGXRN9,Yes,Yes,Invoked By Book Menu,No,read
2024-11-13T08:56:37Z,www.amazon.com,iOS,B0CCNBRNRQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CCNBRNRQ,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-08-29T03:37:27Z,www.amazon.com,iOS,B0C3C7G6HN,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C3C7G6HN,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-23T04:36:15Z,www.amazon.com,iOS,B0C4LHVJ82,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C4LHVJ82,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-02T05:45:31Z,www.amazon.com,iOS,B0994RZ2L1,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0994RZ2L1,Yes,Yes,Invoked By Book Menu,No,read
2024-03-18T03:02:41Z,www.amazon.com,iOS,B0CLT4QRQL,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0CLT4QRQL,Yes,Yes,Invoked By Book Menu,No,read
2024-10-28T23:01:16Z,www.amazon.com,iOS,B0BBNK34MY,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BBNK34MY,Yes,Yes,InvokedByBookOpen,No,read
2024-10-30T04:07:59Z,www.amazon.com,iOS,B0BSXMNJ8C,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BSXMNJ8C,Yes,Yes,Invoked By Book Menu,No,read
2025-03-19T22:26:01Z,www.amazon.com,iOS,B0BGT7SZPT,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BGT7SZPT,No,Yes,InvokedByBookOpen,No,currently-reading
2024-11-15T03:12:01Z,www.amazon.com,iOS,B0CXKKC82X,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CXKKC82X,Yes,Yes,Invoked By Book Menu,No,read
2024-10-28T13:20:11Z,www.amazon.com,iOS,B0B5NMN9XQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0B5NMN9XQ,Yes,Yes,Invoked By Book Menu,No,read
2024-10-07T09:57:29Z,www.amazon.com,iOS,B0BDZ2M91F,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BDZ2M91F,Yes,Yes,Invoked By Book Menu,No,read
2025-05-10T19:28:30Z,www.amazon.com,iOS,B00VJSQKWY,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00VJSQKWY,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-25T01:26:24Z,www.amazon.com,iOS,B09BN2WNPP,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09BN2WNPP,Yes,Yes,Invoked By Book Menu,No,read
2025-06-07T05:00:15Z,www.amazon.com,iOS,B0DQVGJ7ZK,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DQVGJ7ZK,Yes,Yes,Invoked By Book Menu,No,read
2024-10-10T03:25:20Z,www.amazon.com,iOS,B0CR7FCTF2,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CR7FCTF2,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-03-04T04:34:26Z,www.amazon.com,iOS,B0CLGW57HP,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CLGW57HP,Yes,Yes,Invoked By Book Menu,No,read
2024-11-21T17:07:04Z,www.amazon.com,iOS,B015FELXQ0,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B015FELXQ0,Yes,Yes,Invoked By Book Menu,No,read
2025-04-08T23:05:29Z,www.amazon.com,iOS,B0CM5L5T6D,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CM5L5T6D,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-03-21T22:42:18Z,www.amazon.com,iOS,B08HJDG47W,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08HJDG47W,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-27T00:35:32Z,www.amazon.com,iOS,B0BCZWC3QZ,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BCZWC3QZ,Yes,Yes,Invoked By Book Menu,No,read
2024-12-18T23:38:40Z,www.amazon.com,iOS,B007N6JEII,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B007N6JEII,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-24T11:24:39Z,www.amazon.com,iOS,B0D5YMWD9Y,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D5YMWD9Y,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-07T03:52:39Z,www.amazon.com,iOS,B01KB8XC5A,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B01KB8XC5A,Yes,Yes,Invoked By Book Menu,No,read
2024-03-03T07:26:13Z,www.amazon.com,iOS,B0BDW9C3JY,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BDW9C3JY,Yes,Yes,Invoked By Book Menu,No,read
2025-06-05T02:38:37Z,www.amazon.com,iOS,B08XLKH2Q2,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08XLKH2Q2,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-02T04:33:41Z,www.amazon.com,iOS,B07DJPWWZT,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B07DJPWWZT,Yes,Yes,Invoked By Book Menu,No,read
2025-03-20T16:31:32Z,www.amazon.com,iOS,B0DPLWFDWY,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DPLWFDWY,Yes,Yes,Invoked By Book Menu,No,read
2025-01-16T21:53:32Z,www.amazon.com,iOS,B0BSNRZSRF,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BSNRZSRF,Yes,Yes,Invoked By Book Menu,No,read
2024-08-17T20:47:40Z,www.amazon.com,iOS,B08Y758VM1,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08Y758VM1,Yes,Yes,Invoked By Book Menu,No,read
2025-01-15T01:46:30Z,www.amazon.com,iOS,B08R9PX3ZL,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08R9PX3ZL,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-18T15:57:14Z,www.amazon.com,iOS,B0CFD5NCP9,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CFD5NCP9,Yes,Yes,Invoked By Book Menu,No,read
2024-04-05T13:46:15Z,www.amazon.com,iOS,B008WOTQGU,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B008WOTQGU,Yes,Yes,Invoked By Book Menu,No,read
2024-12-03T20:24:32Z,www.amazon.com,iOS,B00TG1CZFC,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00TG1CZFC,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-05T09:59:02Z,www.amazon.com,iOS,B09H7Q4B74,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09H7Q4B74,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-03T07:24:40Z,www.amazon.com,iOS,B08K62VYDJ,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B08K62VYDJ,No,Yes,Invoked By Book Menu,No,read
2025-02-15T22:03:03Z,www.amazon.com,iOS,B0D3C17M1Z,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D3C17M1Z,Yes,Yes,Invoked By Book Menu,No,read
2025-03-17T12:41:36Z,www.amazon.com,iOS,B0CBHXCKPS,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CBHXCKPS,Yes,Yes,InvokedByBookOpen,No,read
2025-02-26T16:32:49Z,www.amazon.com,Mac,B0076790LA,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0076790LA,Yes,Yes,InvokedByBookOpen,No,currently-reading
