"Product Name","ASIN","Genre"
"Looking for Alaska","B000YI1K0C","Teen & Young Adult"
"Looking for Alaska","B000YI1K0C","Romance"
"Looking for Alaska","B000YI1K0C","Literature & Fiction"
"Looking for Alaska","B000YI1K0C","Teen & Young Adult"
"Looking for Alaska","B000YI1K0C","Romance"
"Looking for Alaska","B000YI1K0C","Literature & Fiction"
"Mate","0593955013","Romance"
"Mate","0593955013","Romance"
"Emily Wilde's Encyclopaedia of Faeries","B09VXFLR23","Science Fiction & Fantasy"
"Emily Wilde's Encyclopaedia of Faeries","B09VXFLR23","Romance"
"Scary In Love: A spooky, spicy, Halloween romance","B0FHWJ2NJS","Romance"
"Scary In Love: A spooky, spicy, Halloween romance","B0FHWJ2NJS","Literature & Fiction"
"Scary In Love: A spooky, spicy, Halloween romance","B0FHWJ2NJS","Romance"
"Scary In Love: A spooky, spicy, Halloween romance","B0FHWJ2NJS","Literature & Fiction"
"August Lane","B0DCG89SDJ","Romance"
"August Lane","B0DCG89SDJ","Literature & Fiction"
"August Lane","B0DCG89SDJ","Romance"
"August Lane","B0DCG89SDJ","Literature & Fiction"
"Not in My Book: A Novel","B0CWPBWTCY","Romance"
"Not in My Book: A Novel","B0CWPBWTCY","Literature & Fiction"
"August Lane","B0DMB6PKTM","Romance"
"August Lane","B0DMB6PKTM","Literature & Fiction"
"August Lane","B0DMB6PKTM","Romance"
"August Lane","B0DMB6PKTM","Literature & Fiction"
"Tourist Season: The Seasons of Carnage Trilogy, Book 1","B0FHQTGQKL","Romance"
"Tourist Season: The Seasons of Carnage Trilogy, Book 1","B0FHQTGQKL","Literature & Fiction"
"Tourist Season: The Seasons of Carnage Trilogy, Book 1","B0FHQTGQKL","Romance"
"Tourist Season: The Seasons of Carnage Trilogy, Book 1","B0FHQTGQKL","Literature & Fiction"
"He's Not My Type (The Agitators Series Book 4)","B0CFDCMPVC","Romance"
"He's Not My Type (The Agitators Series Book 4)","B0CFDCMPVC","Literature & Fiction"
"He's Not My Type (The Agitators Series Book 4)","B0CFDCMPVC","Romance"
"He's Not My Type (The Agitators Series Book 4)","B0CFDCMPVC","Literature & Fiction"
"Right Man, Right Time (The Agitators Series Book 3)","B0BSG1XDTR","Romance"
"Right Man, Right Time (The Agitators Series Book 3)","B0BSG1XDTR","Literature & Fiction"
"Right Man, Right Time (The Agitators Series Book 3)","B0BSG1XDTR","Romance"
"Right Man, Right Time (The Agitators Series Book 3)","B0BSG1XDTR","Literature & Fiction"
"Those Three Little Words (The Agitators Series Book 2)","B09QD52KWF","Romance"
"Those Three Little Words (The Agitators Series Book 2)","B09QD52KWF","Literature & Fiction"
"Those Three Little Words (The Agitators Series Book 2)","B09QD52KWF","Romance"
"Those Three Little Words (The Agitators Series Book 2)","B09QD52KWF","Literature & Fiction"
"The Love of My Next Life: Next Life Duet Book 1","B0B7B2G4TD","Romance"
"The Love of My Next Life: Next Life Duet Book 1","B0B7B2G4TD","Literature & Fiction"
"For Wrath and Redemption: An enemies to lovers, rockstar romance (The Hometown Heartless)","B0DPX5M3BH","Romance"
"Pucking Strong: An MM Workplace Hockey Romance (Jacksonville Rays Book 4)","B0DXVVG8LM","Romance"
"Kiss and Don't Tell (The Agitators Series Book 1)","B09DLCLRK4","Romance"
"Kiss and Don't Tell (The Agitators Series Book 1)","B09DLCLRK4","Literature & Fiction"
"Kiss and Don't Tell (The Agitators Series Book 1)","B09DLCLRK4","Romance"
"Kiss and Don't Tell (The Agitators Series Book 1)","B09DLCLRK4","Literature & Fiction"
"The Good Girl Effect (Salacious Legacy Book 1)","B0DSRPZ7NY","Romance"
"The Good Girl Effect (Salacious Legacy Book 1)","B0DSRPZ7NY","Literature & Fiction"
"The Soulmate Equation","B08LDYBGJD","Romance"
"The Soulmate Equation","B08LDYBGJD","Literature & Fiction"
"The Soulmate Equation","B08LDYBGJD","Romance"
"The Soulmate Equation","B08LDYBGJD","Literature & Fiction"
"Two Can Play","B0DGYFBMQC","Romance"
"Two Can Play","B0DGYFBMQC","Literature & Fiction"
"Bride","B0C9GQV1TT","Romance"
"Two Can Play","B0DGYFBMQC","Romance"
"Two Can Play","B0DGYFBMQC","Literature & Fiction"
"Bride","B0C9GQV1TT","Romance"
"Daisy Haites: The Great Undoing (The Magnolia Parks Universe Book 4)","B0C6NNZSVQ","Romance"
"Daisy Haites (The Magnolia Parks Universe Book 2)","B0C6NMBN7H","Romance"
"Magnolia Parks (The Magnolia Parks Universe Book 1)","B0C6NBLBL2","Romance"
"Love & Other Killers","B0FJ2Y7R1K","Romance"
"Love & Other Killers","B0FJ2Y7R1K","Literature & Fiction"
"Wild Card","B0DWSZPM62","Romance"
"Love & Other Killers","B0FBMM3SCD","Romance"
"Love & Other Killers","B0FBMM3SCD","Literature & Fiction"
"Wild Side","B0DD1VWZ4Z","Romance"
"Magnolia Parks: Into the Dark (The Magnolia Parks Universe Book 5)","B0CFX5WT14","Romance"
"The Lion's Den","B07XCSPBKR","Mystery, Thriller & Suspense"
"The Lion's Den","B07XCSPBKR","Literature & Fiction"
"The Finish Line (The Ravenhood Book 3)","B0D7F96JNZ","Romance"
"The Favorites: A Novel","B0D1QKJLYT","Romance"
"The Favorites: A Novel","B0D1QKJLYT","Literature & Fiction"
"Say You'll Remember Me","B0DC66QD8K","Romance"
"Say You'll Remember Me","B0DC66QD8K","Literature & Fiction"
"The Book of Azrael (Gods & Monsters 1)","B0BGT7SZPT","Science Fiction & Fantasy"
"The Book of Azrael (Gods & Monsters 1)","B0BGT7SZPT","Romance"
"The Book of Azrael (Gods & Monsters 1)","B0BGT7SZPT","Literature & Fiction"
"Him","B011LSLI9G","Romance"
"Him","B011LSLI9G","Literature & Fiction"
"Of Heartbreak and Harmony: A fake dating, rockstar romance (The Hometown Heartless)","B0DB2L4TWY","Romance"
"Of Heartbreak and Harmony: A fake dating, rockstar romance (The Hometown Heartless)","B0DB2L4TWY","Literature & Fiction"
"Between Never and Forever: A second chance, rockstar romance (The Hometown Heartless)","B0C3C7G6HN","Romance"
"Between Never and Forever: A second chance, rockstar romance (The Hometown Heartless)","B0C3C7G6HN","Literature & Fiction"
"Daisy Jones & The Six: Reese's Book Club: A Novel","B07DMZ5YR9","Literature & Fiction"
"We'll Always Have Summer (Summer I Turned Pretty Book 3)","B003VPWY64","Teen & Young Adult"
"Love You Better: A friends to lovers romance (Better Love)","B094GCNRBZ","Romance"
"Love You Better: A friends to lovers romance (Better Love)","B094GCNRBZ","Literature & Fiction"
"The Summer I Turned Pretty","B004CLYLCG","Teen & Young Adult"
"The Summer I Turned Pretty","B004CLYLCG","Children's Books"
"It's Not Summer Without You (The Summer I Turned Pretty Book 2)","B003IYI6TC","Teen & Young Adult"
"It's Not Summer Without You (The Summer I Turned Pretty Book 2)","B003IYI6TC","Children's Books"
"Exodus (The Ravenhood Book 2)","B0CZP7QV5D","Romance"
"Flock (The Ravenhood Book 1)","B0CW1J839S","Romance"
"Unsteady: A Novel","B0CQKGZL6K","Romance"
"Retreat: A Novel","B0D7ZVQG2N","Mystery, Thriller & Suspense"
"Retreat: A Novel","B0D7ZVQG2N","Literature & Fiction"
"Daisy Jones & The Six: A Novel","B07K8WGT23","Literature & Fiction"
"Hide and Sneak: An Enemies-to-lovers, Brother's Best Friend Romance (Happy Haven Book 3)","B0FK78LV2K","Romance"
"Severed Heart (Ravenhood Legacy)","1496757017","Romance"
"One Last Rainy Day (Ravenhood Legacy)","1496754646","Romance"
"The Finish Line (The Ravenhood)","1496754638","Romance"
"The Dead Romantics: A GMA Book Club Pick","B09HTD8KQD","Romance"
"The Dead Romantics: A GMA Book Club Pick","B09HTD8KQD","Literature & Fiction"
"The Devious Husband: Sierra and Xavier's Story (The Windsors)","B0CTXVHQW6","Romance"
"The Love Haters: A Novel","1250283825","Romance"
"The Love Haters: A Novel","1250283825","Literature & Fiction"
"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1)","B0F8C96GTL","Romance"
"My Oxford Year: A Novel","B071VBHT9W","Romance"
"My Oxford Year: A Novel","B071VBHT9W","Literature & Fiction"
"The Broken Vows: Zane and Celeste's Story (The Windsors)","B0C4GRKJTF","Romance"
"The Secret Fiancée: Lexington and Raya's Story (The Windsors)","B0CJDPTB3V","Romance"
"The Unwanted Marriage: Dion and Faye's Story (The Windsors)","B0BT9W3ZS2","Romance"
"The Temporary Wife: Luca and Valentina's Story (The Windsors)","B0BHN8JB7C","Romance"
"The Wrong Bride: Ares and Raven's Story (The Windsors)","B0B9TBGC5X","Romance"
"Restitution (The Edge of Darkness: Book 3) (The Edge of Darkness Trilogy)","B0CPKCH1V8","Romance"
"Restitution (The Edge of Darkness: Book 3) (The Edge of Darkness Trilogy)","B0CPKCH1V8","Literature & Fiction"
"Voracious (The Edge of Darkness: Book 2) (The Edge of Darkness Trilogy)","B0CMJRJPC7","Romance"
"Voracious (The Edge of Darkness: Book 2) (The Edge of Darkness Trilogy)","B0CMJRJPC7","Literature & Fiction"
"An American in London","B0DPNCMFZ9","Romance"
"The Other Brother (London Hearts Book 1)","B0F45JL25S","Romance"
"The Other Brother (London Hearts Book 1)","B0F45JL25S","Literature & Fiction"
"Insatiable (The Edge of Darkness: Book 1) (The Edge of Darkness Trilogy)","B0C9MXW2JL","Romance"
"Insatiable (The Edge of Darkness: Book 1) (The Edge of Darkness Trilogy)","B0C9MXW2JL","Literature & Fiction"
"Slap Shot (D.C. Stars Book 3)","B0D67VHK43","Romance"
"Slap Shot (D.C. Stars Book 3)","B0D67VHK43","Literature & Fiction"
"Hat Trick (D.C. Stars Book 4)","B0DY891B7R","Romance"
"Hat Trick (D.C. Stars Book 4)","B0DY891B7R","Literature & Fiction"
"Hockey Boy : Boston Bolts Hockey","B0CW6HCYCX","Romance"
"Power Play: A Grumpy Sunshine Marriage of Convenience Romance (D.C. Stars Book 2)","B0CQ371ZTP","Romance"
"Power Play: A Grumpy Sunshine Marriage of Convenience Romance (D.C. Stars Book 2)","B0CQ371ZTP","Literature & Fiction"
"All Superheroes Need PR: Supers in the City","B0DPNJS9RY","Science Fiction & Fantasy"
"All Superheroes Need PR: Supers in the City","B0DPNJS9RY","Romance"
"All Superheroes Need PR: Supers in the City","B0DPNJS9RY","Literature & Fiction"
"Gloves Off: a marriage of convenience hockey romance (Vancouver Storm Book 4)","B0DKG9MS7S","Romance"
"Gloves Off: a marriage of convenience hockey romance (Vancouver Storm Book 4)","B0DKG9MS7S","Literature & Fiction"
"Face Off: A Spicy Rivals to Lovers Hockey Romance (D.C. Stars Book 1)","B0CS17PXNR","Romance"
"All Superheroes Need PR (Supers in the City)","B0DJTBBNQX","Science Fiction & Fantasy"
"All Superheroes Need PR (Supers in the City)","B0DJTBBNQX","Romance"
"All Superheroes Need PR (Supers in the City)","B0DJTBBNQX","Literature & Fiction"
"The Seven Year Slip","B0BGMZ9ZL2","Romance"
"The Seven Year Slip","B0BGMZ9ZL2","Literature & Fiction"
"Wildfire: A Novel (The Maple Hills Series)","B0BV1C2PJ8","Romance"
"Tomorrow, and Tomorrow, and Tomorrow: A novel","B09JBCGQB8","Literature & Fiction"
"Between Love and Loathing: A Fake Dating Romance (Hardy Billionaires)","B0BYWZ58YL","Romance"
"Between Love and Loathing: A Fake Dating Romance (Hardy Billionaires)","B0BYWZ58YL","Literature & Fiction"
"Till Summer Do Us Part","B0DWVCNRFT","Romance"
"Trust Me Always: A Fake Dating Romance","B0DJPX4312","Romance"
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2","B0F1Q7G6DK","Romance"
"Severed Heart (Ravenhood Legacy Book 2)","B0D5YMWD9Y","Romance"
"fast","B08BXTRZZS","Literature & Fiction"
"It's a Love Story","B0DFGDFM4V","Romance"
"It's a Love Story","B0DFGDFM4V","Literature & Fiction"
"Liz Tomforde","B09DWX54JM","Romance"
"Liz Tomforde","B09DWX54JM","Romance"
"Elsie Silver","B0913FH5MX","Romance"
"Elsie Silver","B0913FH5MX","Romance"
"Emily Henry","B01BW7AX4W","Romance"
"Emily Henry","B01BW7AX4W","Literature & Fiction"
"Emily Henry","B01BW7AX4W","Literature & Fiction"
"Emily Henry","B01BW7AX4W","Romance"
"Ali Hazelwood","B08ZYW66XW","Romance"
"Ali Hazelwood","B08ZYW66XW","Literature & Fiction"
"Abby Jimenez","B07KX5X24Y","Romance"
"Abby Jimenez","B07KX5X24Y","Literature & Fiction"
"Ali Hazelwood","B08ZYW66XW","Literature & Fiction"
"Ali Hazelwood","B08ZYW66XW","Romance"
"Abby Jimenez","B07KX5X24Y","Literature & Fiction"
"Abby Jimenez","B07KX5X24Y","Romance"
"Icebreaker: A Novel (Maple Hills)","B0BL1L6XPD","Romance"
"Icebreaker: A Novel (Maple Hills)","B0BL1L6XPD","Literature & Fiction"
"Remember Us This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 1)","B07N1Y4SNJ","Romance"
"Remember Me This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 3)","B07Z8CGG7R","Romance"
"Remember You This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 2)","B07N6PJWQF","Romance"
"Not Another Love Song","B0CMQ8X4LN","Romance"
"Not Another Love Song","B0CMQ8X4LN","Literature & Fiction"
"Daydream: A Novel (The Maple Hills Series)","B0CL5FT1GZ","Romance"
"Between Commitment and Betrayal: An Arranged Marriage Romance (Hardy Billionaires)","B0BK79W1FZ","Romance"
"Between Commitment and Betrayal: An Arranged Marriage Romance (Hardy Billionaires)","B0BK79W1FZ","Literature & Fiction"
"Done and Dusted: A Rebel Blue Ranch Novel","B0CHBML59T","Romance"
"Done and Dusted: A Rebel Blue Ranch Novel","B0CHBML59T","Literature & Fiction"
"Caught Up: Into Darkness, Book 2","B0DJRHNY1F","Romance"
"Caught Up: Into Darkness, Book 2","B0DJRHNY1F","Literature & Fiction"
"Caught Up: An Into Darkness Novel (An into Darkness Novel (Into Darkness Series) Book 2)","B0DJPZ5CGC","Romance"
"Caught Up: An Into Darkness Novel (An into Darkness Novel (Into Darkness Series) Book 2)","B0DJPZ5CGC","Literature & Fiction"
"The Outsiders","B007ZUV4TO","Teen & Young Adult"
"The Outsiders","B007ZUV4TO","Children's Books"
"The Outsiders","B007ZUV4TO","Literature & Fiction"
"Bright Side","B00LJKT64Q","Romance"
"Bright Side","B00LJKT64Q","Literature & Fiction"
"Mr. Heartbreaker (The Nest Book 1)","B0CRPVLGRC","Romance"
"Magic Words","B0B3984S2Z","Business & Money"
"Magic Words","B0B3984S2Z","Self-Help"
"A Love Letter to Whiskey","B09JT59YYX","Romance"
"If He Had Been with Me","B00APIVOIE","Teen & Young Adult"
"The Kings of Kearny: A Steamy MC Romance","B08XLKH2Q2","Romance"
"The Perfect Fit","B0C1LJS1XX","Romance"
"The Perfect Fit","B0C1LJS1XX","Literature & Fiction"
"Duplicity: A Billionaire, Single Mom Romance (Seraph)","B0DQVGJ7ZK","Romance"
"Duplicity: A Billionaire, Single Mom Romance (Seraph)","B0DQVGJ7ZK","Literature & Fiction"
"The Mixtape","B08LD2HT9F","Romance"
"The Mixtape","B08LD2HT9F","Literature & Fiction"
"Billionaire for Sale","B0F5ZCBK52","Romance"
"Billionaire for Sale","B0F5ZCBK52","Mystery, Thriller & Suspense"
"The Story Of Us: Carnage Book One","B00IERA5RY","Romance"
"The Story Of Us: Carnage Book One","B00IERA5RY","Literature & Fiction"
"American Prince (New Camelot Book 2)","B01N9F5IOL","Romance"
"American Prince (New Camelot Book 2)","B01N9F5IOL","Literature & Fiction"
"The Pumpkin Spice Café: Read the viral TikTok sensation romcom series, for fans of cozy and spicy romance in 2025! (Dream Harbor Book 1)","B0BTTJWYFN","Romance"
"The Pumpkin Spice Café: Read the viral TikTok sensation romcom series, for fans of cozy and spicy romance in 2025! (Dream Harbor Book 1)","B0BTTJWYFN","Literature & Fiction"
"Beautiful Disaster: A Novel","B008JMKN4Y","Romance"
"Beautiful Disaster: A Novel","B008JMKN4Y","Literature & Fiction"
"The Bet (The Bet Series Book 1)","B00DB7RCD2","Romance"
"The Bet (The Bet Series Book 1)","B00DB7RCD2","Literature & Fiction"
"One True Loves: A Novel","B0176M3XWQ","Romance"
"One True Loves: A Novel","B0176M3XWQ","Literature & Fiction"
"Dark Restraint (Dark Olympus Book 7)","B0CLBQGRMQ","Science Fiction & Fantasy"
"Dark Restraint (Dark Olympus Book 7)","B0CLBQGRMQ","Romance"
"Dark Restraint (Dark Olympus Book 7)","B0CLBQGRMQ","Literature & Fiction"
"All He'll Ever Be (Merciless World Series Book 1)","B07Y89DWCN","Romance"
"All He'll Ever Be (Merciless World Series Book 1)","B07Y89DWCN","Literature & Fiction"
"Destroy Me (Shatter Me Book 1)","B0076790LA","Teen & Young Adult"
"Restore Me (Shatter Me Book 4)","B0727NP66G","Teen & Young Adult"
"Take Me: A Stark Ever After Novella (Stark Trilogy)","B00FO60CH6","Romance"
"Take Me: A Stark Ever After Novella (Stark Trilogy)","B00FO60CH6","Literature & Fiction"
"The Love Hypothesis","B08T6XN4FP","Romance"
"The Love Hypothesis","B08T6XN4FP","Literature & Fiction"
"Beach Read","B07XNKRV83","Romance"
"Beach Read","B07XNKRV83","Literature & Fiction"
"Ignite Me (Shatter Me Book 3)","B00DB2YN0C","Teen & Young Adult"
"Hardwired: The Hacker Series #1","B00V3MY1IQ","Romance"
"Hardwired: The Hacker Series #1","B00V3MY1IQ","Literature & Fiction"
"Hardpressed: The Hacker Series #2","B00V3MY1GS","Romance"
"Hardpressed: The Hacker Series #2","B00V3MY1GS","Literature & Fiction"
"Release Me (The Stark Trilogy, Book 1)","B008WOTQGU","Romance"
"Release Me (The Stark Trilogy, Book 1)","B008WOTQGU","Literature & Fiction"
"Complete Me (The Stark Trilogy, Book 3)","B00BKK6E04","Romance"
"Complete Me (The Stark Trilogy, Book 3)","B00BKK6E04","Literature & Fiction"
"Hold Me: A Stark Ever After Novella (1001 Dark Nights)","B01MSWC05T","Romance"
"Hold Me: A Stark Ever After Novella (1001 Dark Nights)","B01MSWC05T","Literature & Fiction"
"Love and Other Words","B075CRQLKG","Romance"
"Love and Other Words","B075CRQLKG","Literature & Fiction"
"Unravel Me (Shatter Me Book 2)","B0089LOFGC","Teen & Young Adult"
"Hard Love: The Hacker Series #5","B00W22ITCU","Romance"
"Hard Love: The Hacker Series #5","B00W22ITCU","Literature & Fiction"
"Love, Theoretically","B0BJJTTM8K","Romance"
"Love, Theoretically","B0BJJTTM8K","Literature & Fiction"
"Beautiful Bastard","B009UVCYLS","Romance"
"Beautiful Bastard","B009UVCYLS","Literature & Fiction"
"Claim Me (The Stark Trilogy, Book 2)","B00AXIZ5MC","Romance"
"Claim Me (The Stark Trilogy, Book 2)","B00AXIZ5MC","Literature & Fiction"
"Say My Name: A Stark Novel (Stark International Trilogy Book 1)","B00N6PD7L0","Romance"
"Say My Name: A Stark Novel (Stark International Trilogy Book 1)","B00N6PD7L0","Literature & Fiction"
"Under My Skin: A Stark Novel (Stark International Trilogy Book 3)","B00QE1DLIC","Romance"
"Under My Skin: A Stark Novel (Stark International Trilogy Book 3)","B00QE1DLIC","Literature & Fiction"
"On My Knees: A Stark Novel (Stark International Trilogy Book 2)","B00O6V45CS","Romance"
"On My Knees: A Stark Novel (Stark International Trilogy Book 2)","B00O6V45CS","Literature & Fiction"
"Damien: A Stark Novel (Stark Saga Book 6)","B07G5FTPGY","Romance"
"Hello Stranger: A Novel","B0B9KVDK8P","Romance"
"Hello Stranger: A Novel","B0B9KVDK8P","Literature & Fiction"
"Happy Place","B0B7L29TB7","Romance"
"Happy Place","B0B7L29TB7","Literature & Fiction"
"Book Lovers","B09BTQ9HW6","Romance"
"Book Lovers","B09BTQ9HW6","Literature & Fiction"
"Love on the Brain","B09PQFL2J7","Romance"
"Love on the Brain","B09PQFL2J7","Literature & Fiction"
"Life's Too Short (The Friend Zone Book 3)","B08F4ZSTH2","Romance"
"Life's Too Short (The Friend Zone Book 3)","B08F4ZSTH2","Literature & Fiction"
"Not in Love","B0CHVBB7Y5","Romance"
"The True Love Experiment","B0BF16RV53","Romance"
"The True Love Experiment","B0BF16RV53","Literature & Fiction"
"The Paradise Problem","B0CL5FS86S","Romance"
"The Paradise Problem","B0CL5FS86S","Literature & Fiction"
"Wicked Beauty: A Sinfully Sweet Modern Retelling of Achilles, Patroclus, and Helen of Troy (Dark Olympus Book 3)","B09DTJF1WD","Romance"
"Wicked Beauty: A Sinfully Sweet Modern Retelling of Achilles, Patroclus, and Helen of Troy (Dark Olympus Book 3)","B09DTJF1WD","Literature & Fiction"
"Cruel Seduction (Dark Olympus Book 5)","B0BHLBHG79","Romance"
"Cruel Seduction (Dark Olympus Book 5)","B0BHLBHG79","Literature & Fiction"
"Radiant Sin: A Darkly Hot Modern Retelling of Apollo and Cassandra (Dark Olympus Book 4)","B09Z7BYZS3","Romance"
"Radiant Sin: A Darkly Hot Modern Retelling of Apollo and Cassandra (Dark Olympus Book 4)","B09Z7BYZS3","Literature & Fiction"
