created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-04-15T08:32:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-20T01:35:41Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-16T03:54:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-23T03:42:34Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,wireless,wifi,by user
2024-04-06T15:15:46Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,wireless,wifi,by user
2024-04-28T08:33:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-01T12:17:11Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-22T00:54:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-17T01:06:53Z,www.amazon.com,US,Kindle E-reader,B075HXST4P,wireless,wifi,by user
2024-04-02T08:32:25Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,wireless,wifi,by user
2024-04-21T21:06:40Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-05-12T08:38:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-09T08:34:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T22:29:37Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-03-31T05:39:21Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-21T08:32:19Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-08T16:51:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-27T08:33:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T02:50:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-01T08:32:20Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-27T08:38:33Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,automatically after an update
2024-05-02T08:32:19Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-05-12T08:32:16Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-04-10T02:51:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-24T08:33:48Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-20T21:55:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-08T16:21:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-18T18:27:17Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
