first_clicked_product_name,first_clicked_asin,first_added_product_name,first_added_asin,first_purchased_asin,first_purchase_product_name,click_count,add_count,borrow_count,order_count,aliases,marketplace_short_name,consume_count,is_recognized_session,max_total_found,total_txn_revenue,search_count,search_page_types,iss_alias,iss_query_prefix,keywords,active_refinement_count,search_type,operating_system_name,query_length,site_variant,spelling_correction,region,partition_date,clicked,free_units_ordered,iss_query_prefix_length,abandonments,paid_purchased,last_search_gmt_time,added,first_search_gmt_time
"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",B0F6G83NST,"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",Not Applicable,Not Applicable,"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",3,0,1,0,na-audible-us,US,0,yes,5719,0,9,Search,na-audible-us\,full cast,full cast,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,9,0,0,2025-06-08T00:47:10Z,no,2025-06-08T00:45:04Z
Pen Pal (Unabridged),B0CKG4ZVWH,Pen Pal (Unabridged),Not Applicable,Not Applicable,Pen Pal (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,pen pa,pen pa,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,6,0,0,2025-06-08T01:06:48Z,no,2025-06-08T01:06:48Z
The Outsiders (Unabridged),B0B7KC8D9H,The Outsiders (Unabridged),Not Applicable,Not Applicable,The Outsiders (Unabridged),3,0,0,0,na-audible-us,US,0,yes,0,0,3,Search,na-audible-us\,the outsiders,the outsiders,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,13,0,0,2025-06-08T01:51:12Z,no,2025-06-08T01:50:35Z
"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",B0F6G83NST,"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",Not Applicable,Not Applicable,"Onyx Storm (Part 2 of 2) (Dramatized Adaptation): The Empyrean, Book 3",3,0,1,0,na-audible-us,US,0,yes,5719,0,9,Search,na-audible-us\,full cast,full cast,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,9,0,0,2025-06-08T00:47:10Z,no,2025-06-08T00:45:04Z
The Outsiders (Unabridged),B002V57VXG,The Outsiders (Unabridged),Not Applicable,Not Applicable,The Outsiders (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,outsid,outsid,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,6,0,0,2025-06-08T01:49:38Z,no,2025-06-08T01:49:38Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Pen Pal (Unabridged),B0CKG4ZVWH,Pen Pal (Unabridged),Not Applicable,Not Applicable,Pen Pal (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,pen pa,pen pa,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,6,0,0,2025-06-08T01:06:48Z,no,2025-06-08T01:06:48Z
Him (Unabridged),B01MYBDLMU,Him (Unabridged),Not Applicable,Not Applicable,Him (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,him,him,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-03T00:00:00Z,yes,0,3,0,0,2025-06-04T02:35:26Z,no,2025-06-04T02:35:26Z
"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",B0BY3CD2VH,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",Not Applicable,Not Applicable,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",4,0,0,0,na-audible-us,US,0,yes,400,0,9,Search,na-audible-us\,jacob morgan,jacob morgan,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-03T00:00:00Z,yes,0,12,0,0,2025-06-04T02:33:49Z,no,2025-06-04T02:31:14Z
"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",B0BY3CD2VH,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",Not Applicable,Not Applicable,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged)",4,0,0,0,na-audible-us,US,0,yes,400,0,9,Search,na-audible-us\,jacob morgan,jacob morgan,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-03T00:00:00Z,yes,0,12,0,0,2025-06-04T02:33:49Z,no,2025-06-04T02:31:14Z
"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 2",B0BY3CD2VH,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 2",Not Applicable,Not Applicable,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 2",4,0,0,0,na-audible-us,US,0,yes,400,0,9,Search,na-audible-us\,jacob morgan,jacob morgan,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-03T00:00:00Z,yes,0,12,0,0,2025-06-04T02:33:49Z,no,2025-06-04T02:31:14Z
"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 1",B0BY3CD2VH,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 1",Not Applicable,Not Applicable,"My Dark Romeo: Dark Prince Road, Book 1 (Unabridged) Part 1",4,0,0,0,na-audible-us,US,0,yes,400,0,9,Search,na-audible-us\,jacob morgan,jacob morgan,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-03T00:00:00Z,yes,0,12,0,0,2025-06-04T02:33:49Z,no,2025-06-04T02:31:14Z
A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),B09LJ2G1G7,A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),Not Applicable,Not Applicable,A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,love letter,love letter,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-01T00:00:00Z,yes,0,11,0,0,2025-06-01T17:38:37Z,no,2025-06-01T17:38:37Z
A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),B09LJ2G1G7,A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),Not Applicable,Not Applicable,A Love Letter to Whiskey: Fifth Anniversary Edition (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,love letter,love letter,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-01T00:00:00Z,yes,0,11,0,0,2025-06-01T17:38:37Z,no,2025-06-01T17:38:37Z
Better Luck Next Time,B0DXQXCCL8,Better Luck Next Time,Not Applicable,Not Applicable,Better Luck Next Time,4,0,3,0,na-audible-us,US,0,yes,0,0,4,Search,na-audible-us,Not Applicable,Not Applicable,0,br,iOS,0,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,0,0,0,2025-05-30T02:39:58Z,no,2025-05-30T02:39:03Z
"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",B0DWV4PY7Q,"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",Not Applicable,Not Applicable,"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,releas,releas,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,6,0,0,2025-05-30T02:40:36Z,no,2025-05-30T02:40:36Z
Better Luck Next Time,B0DXQXCCL8,Better Luck Next Time,Not Applicable,Not Applicable,Better Luck Next Time,4,0,3,0,na-audible-us,US,0,yes,0,0,4,Search,na-audible-us,Not Applicable,Not Applicable,0,br,iOS,0,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,0,0,0,2025-05-30T02:39:58Z,no,2025-05-30T02:39:03Z
"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 1",B0DWV4PY7Q,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 1",Not Applicable,Not Applicable,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,releas,releas,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,6,0,0,2025-05-30T02:40:36Z,no,2025-05-30T02:40:36Z
"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",B0DWV4PY7Q,"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",Not Applicable,Not Applicable,"Releasing 10: Boys of Tommen, Book 6 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,releas,releas,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,6,0,0,2025-05-30T02:40:36Z,no,2025-05-30T02:40:36Z
"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 3",B0DWV4PY7Q,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 3",Not Applicable,Not Applicable,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 3",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,releas,releas,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,6,0,0,2025-05-30T02:40:36Z,no,2025-05-30T02:40:36Z
"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 2",B0DWV4PY7Q,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 2",Not Applicable,Not Applicable,"Releasing 10: Boys of Tommen, Book 6 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,releas,releas,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-05-29T00:00:00Z,yes,0,6,0,0,2025-05-30T02:40:36Z,no,2025-05-30T02:40:36Z
Stuck-Up Suit (Unabridged),B01DJJB5U2,Stuck-Up Suit (Unabridged),Not Applicable,Not Applicable,Stuck-Up Suit (Unabridged),1,0,0,0,na-audible-us,US,0,yes,955,0,6,Search,na-audible-us,teddy hamilton,teddy hamilton,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,14,0,0,2025-04-24T21:16:45Z,no,2025-04-24T21:16:25Z
"Fourth Wing: Empyrean, Book 1 (Unabridged)",B0BVD25SYT,"Fourth Wing: Empyrean, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Fourth Wing: Empyrean, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,726,0,9,Search,na-audible-us,joe arden,joe arden,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,9,0,0,2025-04-24T21:15:55Z,no,2025-04-24T21:15:22Z
Bride (Unabridged),B0C9V6K7W8,Bride (Unabridged),Not Applicable,Not Applicable,Bride (Unabridged),1,0,0,0,na-audible-us,US,0,yes,403,0,6,Search,na-audible-us\,jacob morgan,jacob morgan,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,12,0,0,2025-04-24T21:18:02Z,no,2025-04-24T21:16:54Z
Stuck-Up Suit (Unabridged),B01DJJB5U2,Stuck-Up Suit (Unabridged),Not Applicable,Not Applicable,Stuck-Up Suit (Unabridged),1,0,0,0,na-audible-us,US,0,yes,955,0,6,Search,na-audible-us,teddy hamilton,teddy hamilton,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,14,0,0,2025-04-24T21:16:45Z,no,2025-04-24T21:16:25Z
"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 1",B0BVD25SYT,"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 1",Not Applicable,Not Applicable,"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 1",2,0,0,0,na-audible-us,US,0,yes,726,0,9,Search,na-audible-us,joe arden,joe arden,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,9,0,0,2025-04-24T21:15:55Z,no,2025-04-24T21:15:22Z
"Fourth Wing: Empyrean, Book 1 (Unabridged)",B0BVD25SYT,"Fourth Wing: Empyrean, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Fourth Wing: Empyrean, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,726,0,9,Search,na-audible-us,joe arden,joe arden,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,9,0,0,2025-04-24T21:15:55Z,no,2025-04-24T21:15:22Z
"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 2",B0BVD25SYT,"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 2",Not Applicable,Not Applicable,"Fourth Wing: Empyrean, Book 1 (Unabridged) Part 2",2,0,0,0,na-audible-us,US,0,yes,726,0,9,Search,na-audible-us,joe arden,joe arden,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,9,0,0,2025-04-24T21:15:55Z,no,2025-04-24T21:15:22Z
Bride (Unabridged),B0C9V6K7W8,Bride (Unabridged),Not Applicable,Not Applicable,Bride (Unabridged),1,0,0,0,na-audible-us,US,0,yes,403,0,6,Search,na-audible-us\,jacob morgan,jacob morgan,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,12,0,0,2025-04-24T21:18:02Z,no,2025-04-24T21:16:54Z
Bride (Unabridged) Part 2,B0C9V6K7W8,Bride (Unabridged) Part 2,Not Applicable,Not Applicable,Bride (Unabridged) Part 2,1,0,0,0,na-audible-us,US,0,yes,403,0,6,Search,na-audible-us\,jacob morgan,jacob morgan,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,12,0,0,2025-04-24T21:18:02Z,no,2025-04-24T21:16:54Z
Bride (Unabridged) Part 1,B0C9V6K7W8,Bride (Unabridged) Part 1,Not Applicable,Not Applicable,Bride (Unabridged) Part 1,1,0,0,0,na-audible-us,US,0,yes,403,0,6,Search,na-audible-us\,jacob morgan,jacob morgan,1,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-24T00:00:00Z,yes,0,12,0,0,2025-04-24T21:18:02Z,no,2025-04-24T21:16:54Z
"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",B0CCZL4CGM,"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",B0CCZL4CGM,B0CCZL4CGM,"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",3,1,0,1,na-audible-us,US,0,yes,0,1,2,Search,na-audible-us\,one last,one last,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-19T00:00:00Z,yes,0,8,0,1,2025-04-19T15:21:21Z,yes,2025-04-19T15:20:26Z
"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",B0CCZL4CGM,"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",B0CCZL4CGM,B0CCZL4CGM,"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1 (Unabridged)",3,1,0,1,na-audible-us,US,0,yes,0,1,2,Search,na-audible-us\,one last,one last,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-04-19T00:00:00Z,yes,0,8,0,1,2025-04-19T15:21:21Z,yes,2025-04-19T15:20:26Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged)",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged)",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged) Part 1",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged) Part 1",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Exodus: The Ravenhood, Book 2 (Unabridged) Part 2",1774248255,"Exodus: The Ravenhood, Book 2 (Unabridged) Part 2",Not Applicable,Not Applicable,"Exodus: The Ravenhood, Book 2 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,exo,exo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-15T00:00:00Z,yes,0,3,0,0,2025-04-16T02:40:37Z,no,2025-04-16T02:40:37Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-14T00:00:00Z,yes,0,5,0,0,2025-04-14T20:08:59Z,no,2025-04-14T20:08:59Z
HIM (Unabridged),B01BU9AY8C,HIM (Unabridged),Not Applicable,Not Applicable,HIM (Unabridged),1,0,0,0,na-audible-us,US,0,yes,2567,0,1,Search,na-audible-us\,him,him,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-08T00:00:00Z,yes,0,3,0,0,2025-04-08T20:56:04Z,no,2025-04-08T20:56:04Z
